Date,UNH,JNJ,ABBV,LLY,PFE
2014-03-19 04:00:00,65.29869842529297,66.79032897949219,32.361053466796875,47.15688705444336,17.520620346069336
2014-03-20 04:00:00,66.58084106445312,67.1685791015625,32.7083740234375,46.7735710144043,17.631132125854492
2014-03-21 04:00:00,66.42567443847656,68.46028900146484,32.574317932128906,46.14268493652344,17.78030776977539
2014-03-24 04:00:00,66.37667846679688,67.93930053710938,31.294748306274414,45.83920669555664,17.39906120300293
2014-03-25 04:00:00,66.22965240478516,69.49507904052734,31.495824813842773,45.687477111816406,17.58139419555664
2014-03-26 04:00:00,66.58899688720703,69.25958251953125,31.380046844482422,45.90310287475586,17.78030776977539
2014-03-27 04:00:00,66.16434478759766,69.42372131347656,31.4775390625,45.943023681640625,17.736101150512695
2014-03-28 04:00:00,66.65434265136719,69.53790283203125,31.063201904296875,46.006927490234375,17.614553451538086
2014-03-31 04:00:00,66.95648956298828,70.1016845703125,31.31912612915039,47.005157470703125,17.74715805053711
2014-04-01 04:00:00,66.83399963378906,69.89472198486328,31.745643615722656,46.97322082519531,17.653226852416992
2014-04-02 04:00:00,66.64615631103516,70.1016845703125,32.5012092590332,47.23674392700195,17.841083526611328
2014-04-03 04:00:00,67.1688232421875,70.12311553955078,32.598697662353516,47.0930061340332,17.9018611907959
2014-04-04 04:00:00,66.58084106445312,70.23725891113281,31.80657958984375,47.12494659423828,17.769256591796875
2014-04-07 04:00:00,66.21334838867188,69.85902404785156,30.843849182128906,46.81349563598633,17.238828659057617
2014-04-08 04:00:00,65.87037658691406,69.9803695678711,29.91767120361328,46.78155517578125,17.056495666503906
2014-04-09 04:00:00,66.46651458740234,70.6155014038086,30.849931716918945,48.25895309448242,17.255407333374023
2014-04-10 04:00:00,65.32320404052734,68.8956069946289,28.851360321044922,46.84543991088867,16.9128360748291
2014-04-11 04:00:00,64.4738998413086,69.1311264038086,28.56241798400879,46.677734375,16.49844741821289
2014-04-14 04:00:00,64.66172790527344,69.32379150390625,28.789878845214844,47.0770378112793,16.503969192504883
2014-04-15 04:00:00,64.93121337890625,70.79391479492188,29.423105239868164,47.45237731933594,16.5150203704834
2014-04-16 04:00:00,63.85323715209961,70.47278594970703,29.58294105529785,47.88361358642578,16.625524520874023
2014-04-17 04:00:00,61.8851318359375,70.62261199951172,29.847307205200195,48.25895309448242,16.713930130004883
2014-04-21 04:00:00,61.207313537597656,71.36483764648438,30.388309478759766,48.60234832763672,17.050973892211914
2014-04-22 04:00:00,61.86881637573242,71.49327850341797,30.7448673248291,47.939510345458984,17.12832260131836
2014-04-23 04:00:00,61.517635345458984,71.5218505859375,30.824796676635742,47.56417465209961,17.084123611450195
2014-04-24 04:00:00,62.546627044677734,71.33629608154297,30.320674896240234,46.861419677734375,16.968090057373047
2014-04-25 04:00:00,61.78715133666992,71.21497344970703,30.21002197265625,46.71767044067383,16.99019432067871
2014-04-28 04:00:00,61.85246658325195,72.32112884521484,31.27357292175293,47.0930061340332,17.702951431274414
2014-04-29 04:00:00,61.411476135253906,72.09988403320312,31.580963134765625,47.61209487915039,17.54824447631836
2014-04-30 04:00:00,61.28084182739258,72.2854232788086,32.0174560546875,47.19681930541992,17.283029556274414
2014-05-01 04:00:00,61.207313537597656,71.7430648803711,31.728504180908203,47.532230377197266,17.211200714111328
2014-05-02 04:00:00,61.2726936340332,70.87242126464844,31.464157104492188,47.18084716796875,16.99019432067871
2014-05-05 04:00:00,61.43599319458008,71.36483764648438,31.57482147216797,47.0211296081543,16.55369758605957
2014-05-06 04:00:00,61.46049118041992,71.01513671875,31.29817008972168,46.76558303833008,16.2608585357666
2014-05-07 04:00:00,63.62460708618164,72.01425170898438,32.45394515991211,47.23674392700195,16.1772403717041
2014-05-08 04:00:00,62.79163360595703,71.7216567993164,32.06048583984375,47.516265869140625,16.260860443115234
2014-05-09 04:00:00,62.84056854248047,72.01425170898438,32.128116607666016,47.404457092285156,16.182815551757812
2014-05-12 04:00:00,63.485782623291016,71.73593139648438,32.19573974609375,47.45237731933594,16.23855209350586
2014-05-13 04:00:00,63.73076248168945,72.09275817871094,32.09122848510742,48.346168518066406,16.2775821685791
2014-05-14 04:00:00,63.0202751159668,71.98572540283203,32.50312805175781,48.394500732421875,16.221839904785156
2014-05-15 04:00:00,62.456790924072266,71.85724639892578,32.3924674987793,46.87260437011719,16.19953727722168
2014-05-16 04:00:00,62.59563064575195,71.77874755859375,32.54000473022461,46.977291107177734,16.232986450195312
2014-05-19 04:00:00,63.0447883605957,71.8215560913086,33.26544952392578,47.22690963745117,16.322179794311523
2014-05-20 04:00:00,62.60378646850586,71.54325103759766,32.915016174316406,47.234954833984375,16.305452346801758
2014-05-21 04:00:00,63.46943283081055,72.17839050292969,32.7490348815918,47.56511306762695,16.483837127685547
2014-05-22 04:00:00,63.97574234008789,72.5521011352539,32.97034454345703,48.088497161865234,16.53400993347168
2014-05-23 04:00:00,64.32689666748047,72.56646728515625,33.167083740234375,48.15291976928711,16.439241409301758
2014-05-27 04:00:00,64.60456085205078,72.44425964355469,33.19167709350586,48.0965576171875,16.50613784790039
2014-05-28 04:00:00,64.1717300415039,72.0777816772461,33.24085235595703,48.072391510009766,16.50613784790039
2014-05-29 04:00:00,64.81689453125,72.4083480834961,33.21626281738281,47.88719177246094,16.500560760498047
2014-05-30 04:00:00,65.02921295166016,72.91141510009766,33.40070343017578,48.201236724853516,16.51728630065918
2014-06-02 04:00:00,64.8985366821289,73.4216079711914,33.2900276184082,47.90331268310547,16.561878204345703
2014-06-03 04:00:00,65.2333755493164,73.63002014160156,33.425296783447266,47.790565490722656,16.49498748779297
2014-06-04 04:00:00,65.74784851074219,73.78813171386719,33.554386138916016,47.685890197753906,16.522859573364258
2014-06-05 04:00:00,65.16805267333984,74.17616271972656,33.99702072143555,47.975772857666016,16.589754104614258
2014-06-06 04:00:00,65.27420043945312,74.14742279052734,33.874061584472656,48.01604461669922,16.400222778320312
2014-06-09 04:00:00,65.1353988647461,74.17616271972656,33.09944152832031,48.104618072509766,16.3612003326416
2014-06-10 04:00:00,65.17621612548828,74.80854034423828,33.17938232421875,48.112667083740234,16.44481658935547
2014-06-11 04:00:00,65.47021484375,74.24801635742188,33.33922576904297,47.88719177246094,16.405792236328125
2014-06-12 04:00:00,65.17893981933594,73.68032836914062,32.988800048828125,47.41211700439453,16.416940689086914
2014-06-13 04:00:00,64.9655990600586,73.68032836914062,33.29618453979492,47.428218841552734,16.4615478515625
2014-06-16 04:00:00,63.99742889404297,73.6228256225586,33.197818756103516,47.37186050415039,16.50613784790039
2014-06-17 04:00:00,64.13690948486328,73.24911499023438,33.38224792480469,47.710052490234375,16.43366813659668
2014-06-18 04:00:00,64.9902114868164,73.88154602050781,33.548240661621094,48.30591583251953,16.561878204345703
2014-06-19 04:00:00,66.05681610107422,74.60014343261719,33.31462860107422,48.193180084228516,16.49498748779297
2014-06-20 04:00:00,66.79528045654297,75.64933013916016,32.76748275756836,49.94859313964844,16.60090446472168
2014-06-23 04:00:00,66.86091613769531,75.27565002441406,33.04411697387695,49.98081970214844,16.416940689086914
2014-06-24 04:00:00,67.06604766845703,75.16067504882812,32.94575119018555,49.83586120605469,16.333324432373047
2014-06-25 04:00:00,67.5583267211914,76.00149536132812,33.81260299682617,50.729671478271484,16.61204719543457
2014-06-26 04:00:00,67.51729583740234,75.92240905761719,34.74090576171875,50.76188278198242,16.49498748779297
2014-06-27 04:00:00,67.27936553955078,75.44812774658203,34.91304397583008,50.81018829345703,16.539581298828125
2014-06-30 04:00:00,67.07423400878906,75.1822280883789,34.69786834716797,50.06132125854492,16.54515838623047
2014-07-01 04:00:00,67.18910217285156,76.08050537109375,34.974525451660156,50.327049255371094,16.768142700195312
2014-07-02 04:00:00,67.681396484375,76.07330322265625,35.72454833984375,50.48810958862305,16.929800033569336
2014-07-03 04:00:00,68.38701629638672,75.75714111328125,35.79217529296875,50.77798843383789,17.01898956298828
2014-07-07 04:00:00,67.45987701416016,76.51168823242188,35.28804397583008,50.41561508178711,16.99669075012207
2014-07-08 04:00:00,67.22193145751953,75.97271728515625,34.23678970336914,50.294837951660156,16.807153701782227
2014-07-09 04:00:00,67.88650512695312,76.20267486572266,33.81874084472656,50.423683166503906,16.751419067382812
2014-07-10 04:00:00,67.34500122070312,76.03020477294922,34.29826354980469,50.35121154785156,16.72354507446289
2014-07-11 04:00:00,67.99317932128906,75.52716064453125,34.04429244995117,50.600826263427734,16.76255989074707
2014-07-14 04:00:00,69.141845703125,75.7283706665039,33.976158142089844,50.73772048950195,16.857330322265625
2014-07-15 04:00:00,68.83828735351562,74.21928405761719,33.102752685546875,50.616947174072266,16.95210075378418
2014-07-16 04:00:00,68.72339630126953,73.45752716064453,33.23283767700195,50.57667922973633,17.258691787719727
2014-07-17 04:00:00,69.83104705810547,72.12809753417969,33.15230178833008,50.133785247802734,17.03013801574707
2014-07-18 04:00:00,70.1674575805664,73.15573120117188,34.01332473754883,51.10811996459961,17.13048553466797
2014-07-21 04:00:00,69.79000091552734,72.77487182617188,33.44964599609375,51.24502182006836,16.918657302856445
2014-07-22 04:00:00,70.60232543945312,73.6371841430664,33.48060607910156,51.30944061279297,16.99669075012207
2014-07-23 04:00:00,70.51203918457031,73.43599700927734,33.7469596862793,51.7362060546875,16.94094467163086
2014-07-24 04:00:00,70.2987289428711,73.44316864013672,33.49919128417969,51.832847595214844,16.913076400756836
2014-07-25 04:00:00,69.47825622558594,73.37850189208984,32.94170379638672,51.357749938964844,16.82946014404297
2014-07-28 04:00:00,70.35614776611328,73.37850189208984,33.28858184814453,51.043701171875,16.779281616210938
2014-07-29 04:00:00,69.141845703125,73.27069091796875,33.096553802490234,50.54446029663086,16.573034286499023
2014-07-30 04:00:00,68.05882263183594,73.51502990722656,33.29477310180664,50.423683166503906,16.454936981201172
2014-07-31 04:00:00,66.4998779296875,71.92686462402344,32.4213752746582,49.16752624511719,16.1400089263916
2014-08-01 04:00:00,66.86091613769531,71.79035186767578,32.50809860229492,48.86153030395508,16.229984283447266
2014-08-04 04:00:00,67.50090026855469,71.9771728515625,33.00983810424805,49.62650680541992,16.168123245239258
2014-08-05 04:00:00,66.45067596435547,71.73283386230469,32.70012664794922,49.01451110839844,15.97691822052002
2014-08-06 04:00:00,66.8691177368164,72.37239837646484,32.24174118041992,49.2077751159668,15.903807640075684
2014-08-07 04:00:00,65.03123474121094,71.8118896484375,32.47711944580078,48.595794677734375,15.768838882446289
2014-08-08 04:00:00,65.73685455322266,72.6383056640625,32.71870422363281,49.10309982299805,15.937549591064453
2014-08-11 04:00:00,65.53173065185547,72.69578552246094,33.02222442626953,49.18362045288086,15.886934280395508
2014-08-12 04:00:00,65.81890106201172,72.31495666503906,32.73108673095703,49.417137145996094,15.791333198547363
2014-08-13 04:00:00,66.8773422241211,73.11259460449219,33.20186233520508,49.18174362182617,15.864442825317383
2014-08-14 04:00:00,67.1316909790039,73.31378936767578,33.567325592041016,49.66876983642578,16.156877517700195
2014-08-15 04:00:00,66.84449005126953,72.70298767089844,33.387699127197266,49.38467025756836,16.106264114379883
2014-08-18 04:00:00,67.5583267211914,73.8024673461914,33.641666412353516,49.79864501953125,16.21873664855957
2014-08-19 04:00:00,68.48546600341797,73.98931121826172,34.24871063232422,50.45612716674805,16.274974822998047
2014-08-20 04:00:00,68.45266723632812,74.16896057128906,34.106239318847656,50.334381103515625,16.246856689453125
2014-08-21 04:00:00,68.73162841796875,74.87322998046875,34.04429244995117,50.350616455078125,16.207489013671875
2014-08-22 04:00:00,68.73982238769531,74.59104919433594,34.192970275878906,50.58600616455078,16.263729095458984
2014-08-25 04:00:00,69.11722564697266,74.68512725830078,34.60798263549805,50.918792724609375,16.25810432434082
2014-08-26 04:00:00,69.83927154541016,74.8370590209961,34.53366470336914,50.983741760253906,16.426816940307617
2014-08-27 04:00:00,70.873046875,74.67788696289062,34.50269317626953,51.137977600097656,16.58428382873535
2014-08-28 04:00:00,70.84024810791016,74.4825439453125,34.44074630737305,51.22725296020508,16.522418975830078
2014-08-29 04:00:00,71.11922454833984,75.0468521118164,34.24251174926758,51.592533111572266,16.528043746948242
2014-09-02 04:00:00,70.8812484741211,74.77918243408203,34.1124382019043,51.68994140625,16.454936981201172
2014-09-03 04:00:00,71.20946502685547,75.06857299804688,34.384986877441406,52.07143020629883,16.533660888671875
2014-09-04 04:00:00,71.43096160888672,75.12642669677734,34.40355682373047,52.12827682495117,16.516794204711914
2014-09-05 04:00:00,71.99710845947266,75.54609680175781,34.65134811401367,52.53413391113281,16.674257278442383
2014-09-08 04:00:00,72.1283950805664,75.27838134765625,34.42216110229492,52.76139450073242,16.533660888671875
2014-09-09 04:00:00,72.66170501708984,75.09752655029297,35.2769775390625,52.30684280395508,16.43806266784668
2014-09-10 04:00:00,71.89128875732422,75.95845031738281,35.42564010620117,52.58282470703125,16.55615997314453
2014-09-11 04:00:00,71.75123596191406,75.6401138305664,35.83448028564453,52.90752410888672,16.663009643554688
2014-09-12 04:00:00,71.00965881347656,75.66182708740234,35.853057861328125,52.98056411743164,16.550537109375
2014-09-15 04:00:00,70.88607788085938,75.76311492919922,35.884029388427734,52.915626525878906,16.826099395751953
2014-09-16 04:00:00,71.81716918945312,76.60235595703125,36.29906463623047,53.41077423095703,16.89920425415039
2014-09-17 04:00:00,71.67705535888672,76.82662963867188,36.930870056152344,53.50007247924805,17.067913055419922
2014-09-18 04:00:00,72.20442199707031,77.66586303710938,36.8255729675293,54.052005767822266,17.197261810302734
2014-09-19 04:00:00,72.3445053100586,78.12890625,36.5839958190918,54.00331115722656,17.096038818359375
2014-09-22 04:00:00,72.31976318359375,78.04935455322266,36.367191314697266,53.6380729675293,16.972309112548828
2014-09-23 04:00:00,71.34748840332031,77.74543762207031,35.65482711791992,53.53253936767578,16.89920425415039
2014-09-24 04:00:00,72.68231964111328,78.59916687011719,36.57780075073242,53.72733688354492,17.045425415039062
2014-09-25 04:00:00,71.00965881347656,77.4849853515625,35.92738342285156,53.23219680786133,16.859838485717773
2014-09-26 04:00:00,71.355712890625,77.4849853515625,36.66452407836914,53.151023864746094,16.713624954223633
2014-09-29 04:00:00,71.28153228759766,77.07984161376953,36.24949645996094,53.03737258911133,16.74173927307129
2014-09-30 04:00:00,71.06733703613281,77.11602020263672,35.778724670410156,52.639644622802734,16.629270553588867
2014-10-01 04:00:00,69.93846130371094,75.45928955078125,35.450416564941406,52.82633590698242,16.393070220947266
2014-10-02 04:00:00,69.95494842529297,75.13367462158203,35.1035270690918,52.62342071533203,16.342456817626953
2014-10-03 04:00:00,70.87781524658203,76.05973052978516,36.35480880737305,53.30525207519531,16.432437896728516
2014-10-06 04:00:00,70.11150360107422,75.86441802978516,35.80970001220703,53.26466369628906,16.404321670532227
2014-10-07 04:00:00,69.36994934082031,74.07740783691406,35.09115219116211,52.12827682495117,16.190622329711914
2014-10-08 04:00:00,71.3721923828125,75.90059661865234,36.138004302978516,52.95619583129883,16.522418975830078
2014-10-09 04:00:00,69.98793029785156,73.85311889648438,35.134498596191406,52.193206787109375,16.303089141845703
2014-10-10 04:00:00,70.35869598388672,73.2381591796875,34.30451583862305,52.07143020629883,16.381818771362305
2014-10-13 04:00:00,69.17218017578125,71.71161651611328,33.46202850341797,51.365264892578125,16.01066017150879
2014-10-14 04:00:00,68.24111938476562,70.18506622314453,33.780303955078125,51.25160217285156,16.005035400390625
2014-10-15 04:00:00,67.69728088378906,71.05323791503906,34.09233856201172,51.03244400024414,15.85319709777832
2014-10-16 04:00:00,70.35869598388672,70.01864624023438,33.01271057128906,50.245086669921875,15.577627182006836
2014-10-17 04:00:00,72.65760040283203,71.40775299072266,33.306007385253906,50.79705810546875,15.650744438171387
2014-10-20 04:00:00,72.95420837402344,71.76950073242188,33.95502853393555,51.21915054321289,15.706982612609863
2014-10-21 04:00:00,74.94000244140625,72.6087417602539,35.12826919555664,52.50165557861328,15.903807640075684
2014-10-22 04:00:00,73.96769714355469,73.2309341430664,35.50894546508789,52.50165557861328,15.915055274963379
2014-10-23 04:00:00,74.70103454589844,74.25102233886719,37.143978118896484,52.23379135131836,16.08376693725586
2014-10-24 04:00:00,75.5085220336914,74.61277770996094,37.62450408935547,53.613704681396484,16.370582580566406
2014-10-27 04:00:00,75.91226959228516,75.2928237915039,37.74932098388672,53.735450744628906,16.32558822631836
2014-10-28 04:00:00,76.3324966430664,75.81375885009766,38.023902893066406,52.62342071533203,16.359325408935547
2014-10-29 04:00:00,76.59615325927734,76.37083435058594,37.4310417175293,53.15913009643555,16.58428382873535
2014-10-30 04:00:00,77.35421752929688,77.44156646728516,38.17991256713867,54.22248840332031,16.78110694885254
2014-10-31 04:00:00,78.28529357910156,77.97696685791016,39.60276412963867,53.84098434448242,16.842966079711914
2014-11-03 05:00:00,78.16171264648438,77.74543762207031,39.471717834472656,54.01142883300781,16.97793960571289
2014-11-04 05:00:00,78.2605972290039,78.58468627929688,39.103515625,54.522823333740234,17.028553009033203
2014-11-05 05:00:00,78.93621826171875,78.72938537597656,39.02862548828125,54.376712799072266,17.039894104003906
2014-11-06 05:00:00,79.2740707397461,78.8668441772461,39.13472366333008,54.352359771728516,17.039894104003906
2014-11-07 05:00:00,77.13175964355469,78.28083801269531,38.379615783691406,54.06013870239258,16.971824645996094
2014-11-10 05:00:00,78.07106018066406,78.72938537597656,39.808712005615234,55.48062515258789,17.130659103393555
2014-11-11 05:00:00,78.84559631347656,78.79451751708984,39.84615707397461,55.074771881103516,17.198720932006836
2014-11-12 05:00:00,78.83737182617188,78.67877960205078,39.78998565673828,55.107486724853516,17.25544548034668
2014-11-13 05:00:00,79.01861572265625,78.9102554321289,39.70885467529297,55.336429595947266,17.25544548034668
2014-11-14 05:00:00,78.36768341064453,78.25188446044922,39.93976593017578,55.050262451171875,17.210065841674805
2014-11-17 05:00:00,79.4883041381836,78.35317993164062,40.588775634765625,55.01755142211914,17.198720932006836
2014-11-18 05:00:00,80.90553283691406,78.73664855957031,41.21908187866211,55.418190002441406,17.35187339782715
2014-11-19 05:00:00,79.80965423583984,78.68596649169922,40.8758430480957,54.9521484375,17.26679229736328
2014-11-20 05:00:00,79.80137634277344,78.26634979248047,40.68238830566406,54.61692428588867,17.26679229736328
2014-11-21 05:00:00,79.6860580444336,78.54307556152344,42.03659439086914,55.07478713989258,17.272462844848633
2014-11-24 05:00:00,79.84261322021484,77.82943725585938,42.298702239990234,54.72320556640625,17.142000198364258
2014-11-25 05:00:00,80.66657257080078,77.69837951660156,42.47344970703125,54.65780258178711,17.283809661865234
2014-11-26 05:00:00,80.8396224975586,78.06976318359375,42.87283706665039,55.042091369628906,17.641172409057617
2014-11-28 05:00:00,81.26806640625,78.82708740234375,43.18486022949219,55.69618225097656,17.669527053833008
2014-12-01 05:00:00,81.62236022949219,78.66686248779297,43.128700256347656,56.01504898071289,17.73192596435547
2014-12-02 05:00:00,82.2568359375,79.01641082763672,43.22854995727539,57.54397964477539,17.90777015686035
2014-12-03 05:00:00,83.36925506591797,78.44112396240234,42.748023986816406,58.157196044921875,18.009876251220703
2014-12-04 05:00:00,82.43466186523438,78.3246078491211,43.4157600402832,59.179222106933594,17.964502334594727
2014-12-05 05:00:00,82.98050689697266,79.01641082763672,43.503135681152344,58.745887756347656,18.14600944519043
2014-12-08 05:00:00,82.64141082763672,79.02366638183594,43.3221549987793,59.54716110229492,18.13467025756836
2014-12-09 05:00:00,83.55120086669922,78.6814193725586,43.14740753173828,59.04022216796875,18.12331771850586
2014-12-10 05:00:00,81.9549560546875,77.36337280273438,42.173892974853516,58.09178924560547,18.072275161743164
2014-12-11 05:00:00,82.48426818847656,77.71292877197266,41.83065414428711,58.54966354370117,17.953153610229492
2014-12-12 05:00:00,81.6820068359375,76.04537963867188,40.7322998046875,56.86537170410156,17.55608558654785
2014-12-15 05:00:00,81.27674865722656,75.70313262939453,40.95073318481445,56.96348571777344,17.505033493041992
2014-12-16 05:00:00,79.27521514892578,74.82927703857422,40.71982955932617,56.628265380859375,17.397258758544922
2014-12-17 05:00:00,81.99629211425781,75.78321075439453,41.5435905456543,57.462249755859375,17.652515411376953
2014-12-18 05:00:00,84.56024932861328,77.77848052978516,42.38606262207031,59.2364501953125,18.13467025756836
2014-12-19 05:00:00,84.76699829101562,76.8609619140625,42.2550048828125,59.19560623168945,18.117643356323242
2014-12-22 05:00:00,85.22189331054688,77.72749328613281,41.79322052001953,58.39432144165039,18.20273208618164
2014-12-23 05:00:00,85.06475830078125,75.93614196777344,40.158180236816406,57.02073287963867,17.839706420898438
2014-12-24 05:00:00,84.9241714477539,76.1618881225586,41.318931579589844,57.364112854003906,17.82268714904785
2014-12-26 05:00:00,84.8166275024414,76.50411987304688,41.79945373535156,57.552181243896484,17.953153610229492
2014-12-29 05:00:00,84.63465881347656,76.70073699951172,41.89930725097656,57.31504440307617,17.8056697845459
2014-12-30 05:00:00,85.06475830078125,76.72257232666016,41.375091552734375,56.93895721435547,17.799997329711914
2014-12-31 05:00:00,83.60911560058594,76.14732360839844,40.838409423828125,56.407501220703125,17.669527053833008
2015-01-02 05:00:00,83.35271453857422,76.11089324951172,41.119232177734375,57.2823486328125,17.771629333496094
2015-01-05 05:00:00,81.979736328125,75.57930755615234,40.34540939331055,56.71821212768555,17.675203323364258
2015-01-06 05:00:00,81.8143539428711,75.20794677734375,40.145694732666016,57.00436782836914,17.82268714904785
2015-01-07 05:00:00,82.64969635009766,76.86821746826172,41.768245697021484,56.60371780395508,18.06659698486328
2015-01-08 05:00:00,86.5948486328125,77.47262573242188,42.20510482788086,57.944637298583984,18.435300827026367
2015-01-09 05:00:00,85.78431701660156,76.41676330566406,41.05058670043945,57.17607498168945,18.5203914642334
2015-01-12 05:00:00,84.8166275024414,76.15459442138672,41.03810119628906,56.75909423828125,18.588459014892578
2015-01-13 05:00:00,85.24671173095703,76.28569030761719,39.856075286865234,56.72635269165039,18.401269912719727
2015-01-14 05:00:00,85.46175384521484,75.73223876953125,40.05097198486328,57.037071228027344,18.423959732055664
2015-01-15 05:00:00,86.3963394165039,74.63265228271484,39.54169845581055,57.02073287963867,18.378583908081055
2015-01-16 05:00:00,87.47982788085938,75.7613754272461,40.57911682128906,57.78927230834961,18.60548210144043
