Date,PG,KO,WMT,PEP,COST
2014-02-03 05:00:00,53.19686508178711,25.189891815185547,19.084779739379883,53.85617446899414,87.41336059570312
2014-02-04 05:00:00,53.47097396850586,25.379507064819336,19.103168487548828,54.02755355834961,87.97666931152344
2014-02-05 05:00:00,53.72393798828125,25.467533111572266,19.139934539794922,54.4388313293457,87.67516326904297
2014-02-06 05:00:00,54.040164947509766,25.751928329467773,19.12681007385254,54.418251037597656,90.65030670166016
2014-02-07 05:00:00,54.32829284667969,25.69776153564453,19.37107276916504,54.987205505371094,90.47577667236328
2014-02-10 05:00:00,54.83427047729492,26.117586135864258,19.373703002929688,55.24766159057617,90.32504272460938
2014-02-11 05:00:00,55.403472900390625,26.164979934692383,19.64686393737793,55.693199157714844,91.2294692993164
2014-02-12 05:00:00,54.454811096191406,26.076961517333984,19.68889617919922,55.85771179199219,91.3328857421875
2014-02-13 05:00:00,54.67264175415039,26.171770095825195,19.793954849243164,54.6239013671875,92.12840270996094
2014-02-14 05:00:00,55.79701232910156,26.36136245727539,19.906896591186523,53.52717208862305,92.35912322998047
2014-02-18 05:00:00,54.7921142578125,25.372722625732422,19.786073684692383,53.588829040527344,91.77041625976562
2014-02-19 05:00:00,54.911563873291016,25.12217903137207,19.660005569458008,52.84858703613281,91.41246032714844
2014-02-20 05:00:00,54.75695037841797,25.257614135742188,19.3106689453125,53.47232437133789,91.53178405761719
2014-02-21 05:00:00,54.7921142578125,25.176353454589844,19.205602645874023,53.61626434326172,90.04415893554688
2014-02-24 05:00:00,54.71479415893555,25.39303970336914,19.266014099121094,54.06867218017578,90.64078521728516
2014-02-25 05:00:00,54.897525787353516,25.575876235961914,19.266014099121094,54.30857467651367,91.8499526977539
2014-02-26 05:00:00,54.71479415893555,25.643587112426758,19.641616821289062,53.91102981567383,92.18405151367188
2014-02-27 05:00:00,54.946712493896484,25.77901840209961,19.583829879760742,54.19890594482422,92.45457458496094
2014-02-28 05:00:00,55.27699661254883,25.867053985595703,19.620607376098633,54.88438034057617,92.91596221923828
2014-03-03 05:00:00,54.44776916503906,25.81287384033203,19.468263626098633,54.507362365722656,92.08065032958984
2014-03-04 05:00:00,55.12941360473633,25.9415225982666,19.733545303344727,55.41901397705078,92.79661560058594
2014-03-05 05:00:00,54.686702728271484,25.96861457824707,19.64686393737793,55.9906005859375,92.65342712402344
2014-03-06 05:00:00,54.85535430908203,26.04987907409668,19.667879104614258,56.14244842529297,90.09983825683594
2014-03-07 05:00:00,55.08021926879883,26.10405158996582,19.715463638305664,56.301212310791016,90.29076385498047
2014-03-10 04:00:00,55.18563461303711,26.171770095825195,19.675811767578125,56.41857147216797,91.15790557861328
2014-03-11 04:00:00,55.480770111083984,26.27332878112793,19.805339813232422,57.16410827636719,91.25334167480469
2014-03-12 04:00:00,55.6845703125,26.256275177001953,19.966604232788086,56.70851516723633,91.65109252929688
2014-03-13 04:00:00,55.649436950683594,25.91501235961914,19.80799102783203,56.46691131591797,91.01470184326172
2014-03-14 04:00:00,55.50186538696289,26.051515579223633,19.63616180419922,55.91466522216797,90.25096893310547
2014-03-17 04:00:00,56.10620880126953,26.11977195739746,19.741899490356445,56.63948440551758,90.25894165039062
2014-03-18 04:00:00,56.0570182800293,26.208499908447266,19.765687942504883,56.5704345703125,90.56920623779297
2014-03-19 04:00:00,55.361331939697266,26.031034469604492,19.66259002685547,56.17008972167969,89.77369689941406
2014-03-20 04:00:00,55.038055419921875,26.242626190185547,19.926944732666016,56.508331298828125,90.02027130126953
2014-03-21 04:00:00,54.728858947753906,26.235795974731445,20.117280960083008,56.701629638671875,90.55329132080078
2014-03-24 04:00:00,55.72676086425781,26.208499908447266,20.291757583618164,56.52902603149414,90.18738555908203
2014-03-25 04:00:00,56.08512496948242,26.358640670776367,20.320833206176758,56.881103515625,90.63279724121094
2014-03-26 04:00:00,55.867279052734375,26.351823806762695,20.15164566040039,57.20553207397461,89.4872817993164
2014-03-27 04:00:00,55.972694396972656,26.495149612426758,20.12785530090332,56.977725982666016,89.121337890625
2014-03-28 04:00:00,56.05001449584961,26.58387565612793,20.09348487854004,57.260746002197266,88.8270492553711
2014-03-31 04:00:00,56.640289306640625,26.385944366455078,20.204519271850586,57.64043426513672,88.84294891357422
2014-04-01 04:00:00,56.45756912231445,26.215316772460938,20.294395446777344,57.21244430541992,88.98615264892578
2014-04-02 04:00:00,56.31001281738281,26.160715103149414,20.402790069580078,57.108890533447266,88.73951721191406
2014-04-03 04:00:00,56.28893280029297,25.983266830444336,20.476795196533203,57.23313522338867,88.85884094238281
2014-04-04 04:00:00,56.0570182800293,26.085649490356445,20.437156677246094,57.012245178222656,88.0235595703125
2014-04-07 04:00:00,56.562992095947266,26.358640670776367,20.437156677246094,57.9234619140625,88.1349105834961
2014-04-08 04:00:00,57.167320251464844,26.54975128173828,20.667137145996094,57.619728088378906,89.62251281738281
2014-04-09 04:00:00,57.265724182128906,26.611175537109375,20.611621856689453,57.9234619140625,89.93280029296875
2014-04-10 04:00:00,56.98462677001953,26.54293441772461,20.32611656188965,57.72324752807617,89.16116333007812
2014-04-11 04:00:00,56.75272750854492,26.365474700927734,20.2230224609375,57.39881896972656,89.16116333007812
2014-04-14 04:00:00,56.78786849975586,26.433734893798828,20.455652236938477,57.67495346069336,89.5429916381836
2014-04-15 04:00:00,56.808956146240234,27.423362731933594,20.3234806060791,57.95797348022461,89.1452407836914
2014-04-16 04:00:00,57.378173828125,27.703201293945312,20.41335678100586,58.51712417602539,90.28280639648438
2014-04-17 04:00:00,57.455467224121094,27.79193115234375,20.529674530029297,59.055538177490234,90.29076385498047
2014-04-21 04:00:00,57.31490707397461,27.812402725219727,20.513803482055664,59.3040657043457,90.76809692382812
2014-04-22 04:00:00,57.097076416015625,27.785099029541016,20.503231048583984,58.77251052856445,90.3385238647461
2014-04-23 04:00:00,56.922813415527344,27.798751831054688,20.630130767822266,58.95891571044922,91.31697845458984
2014-04-24 04:00:00,57.48241424560547,27.778284072875977,20.701499938964844,59.03482437133789,91.50790405273438
2014-04-25 04:00:00,57.66658020019531,27.98984718322754,20.783447265625,58.848445892333984,91.49200439453125
2014-04-28 04:00:00,58.75035095214844,28.00351905822754,21.084808349609375,59.93223190307617,91.9533920288086
2014-04-29 04:00:00,58.39617156982422,27.689556121826172,21.061025619506836,59.20050048828125,91.80225372314453
2014-04-30 04:00:00,58.47408676147461,27.839704513549805,21.07159423828125,59.29024887084961,92.02497863769531
2014-05-01 04:00:00,58.32535171508789,27.832874298095703,21.068952560424805,59.06932830810547,91.9295425415039
2014-05-02 04:00:00,58.02784729003906,27.948902130126953,20.915632247924805,59.03482437133789,91.60335540771484
2014-05-05 04:00:00,57.872005462646484,27.819231033325195,20.783447265625,59.3040657043457,91.07832336425781
2014-05-06 04:00:00,57.4682502746582,27.634950637817383,20.6221981048584,58.931304931640625,89.75775146484375
2014-05-07 04:00:00,58.148284912109375,27.921592712402344,20.736570358276367,59.91844940185547,89.08155822753906
2014-05-08 04:00:00,58.19784927368164,27.798751831054688,20.93073844909668,59.8217887878418,91.26924896240234
2014-05-09 04:00:00,58.36075210571289,27.894302368164062,21.06639862060547,60.17385482788086,91.79428100585938
2014-05-12 04:00:00,57.89326858520508,27.860177993774414,21.053098678588867,60.00815963745117,92.68528747558594
2014-05-13 04:00:00,57.80825424194336,28.05810546875,21.050439834594727,60.215267181396484,92.51025390625
2014-05-14 04:00:00,57.49657440185547,27.9079532623291,20.944042205810547,59.946022033691406,91.86791229248047
2014-05-15 04:00:00,57.04324722290039,27.655424118041992,20.436002731323242,59.186702728271484,91.24547576904297
2014-05-16 04:00:00,56.90156936645508,27.9079532623291,20.48387908935547,59.73892593383789,92.25092315673828
2014-05-19 04:00:00,56.618247985839844,27.785099029541016,20.377483367919922,59.43519973754883,92.85730743408203
2014-05-20 04:00:00,56.83072280883789,27.696378707885742,20.132776260375977,59.12459182739258,91.86791229248047
2014-05-21 04:00:00,57.0148811340332,27.894302368164062,20.124788284301758,59.43519973754883,91.38114166259766
2014-05-22 04:00:00,57.12825012207031,27.696378707885742,20.052980422973633,59.076263427734375,91.54872131347656
2014-05-23 04:00:00,57.03615951538086,27.696378707885742,20.11149787902832,59.24883270263672,91.7162857055664
2014-05-27 04:00:00,56.724491119384766,27.82605743408203,20.10617446899414,59.73204040527344,90.86250305175781
2014-05-28 04:00:00,56.73866271972656,27.696378707885742,20.090219497680664,60.10481262207031,91.1577377319336
2014-05-29 04:00:00,56.95115280151367,27.75098991394043,20.209909439086914,60.56041717529297,91.07793426513672
2014-05-30 04:00:00,57.227420806884766,27.921592712402344,20.420042037963867,60.97459030151367,92.57807159423828
2014-06-02 04:00:00,56.922813415527344,27.887483596801758,20.41738510131836,60.65707778930664,92.3067855834961
2014-06-03 04:00:00,56.618247985839844,27.90113067626953,20.404083251953125,60.898658752441406,92.17111206054688
2014-06-04 04:00:00,56.56863784790039,27.839704513549805,20.51579475402832,60.804771423339844,92.80945587158203
2014-06-05 04:00:00,56.7457389831543,27.9079532623291,20.566335678100586,61.034278869628906,93.95855712890625
2014-06-06 04:00:00,56.68906021118164,27.976215362548828,20.537080764770508,61.13858413696289,94.34154510498047
2014-06-09 04:00:00,56.7315559387207,27.921592712402344,20.48387908935547,61.20117950439453,93.98245239257812
2014-06-10 04:00:00,56.77407455444336,28.03080940246582,20.380142211914062,61.49326705932617,93.4398422241211
2014-06-11 04:00:00,56.710323333740234,27.887483596801758,20.257789611816406,61.048160552978516,92.75362396240234
2014-06-12 04:00:00,56.49781799316406,27.79463768005371,20.143417358398438,60.65873336791992,92.1152572631836
2014-06-13 04:00:00,56.412818908691406,27.760255813598633,20.023719787597656,60.63785934448242,92.00354766845703
2014-06-16 04:00:00,56.44822311401367,27.959678649902344,20.039676666259766,60.88825225830078,92.1072769165039
2014-06-17 04:00:00,56.370296478271484,28.138465881347656,19.946578979492188,60.700443267822266,92.12323760986328
2014-06-18 04:00:00,56.519073486328125,28.578569412231445,20.13544273376465,61.82709884643555,92.77754974365234
2014-06-19 04:00:00,56.83782958984375,28.73672866821289,20.180654525756836,62.66167449951172,92.76958465576172
2014-06-20 04:00:00,56.618247985839844,28.66794776916504,20.130111694335938,61.966182708740234,92.05143737792969
2014-06-23 04:00:00,56.32780456542969,28.695459365844727,20.15937042236328,61.472412109375,91.939697265625
2014-06-24 04:00:00,55.9665641784668,28.77798080444336,20.20725440979004,61.23596954345703,92.80945587158203
2014-06-25 04:00:00,56.18614196777344,28.853628158569336,20.114151000976562,61.604557037353516,92.77754974365234
2014-06-26 04:00:00,55.69028854370117,28.901750564575195,19.925304412841797,61.625404357910156,92.27484130859375
2014-06-27 04:00:00,55.973628997802734,29.011775970458984,20.039676666259766,61.729736328125,92.1551513671875
2014-06-30 04:00:00,55.66904067993164,29.128684997558594,19.96785545349121,62.133113861083984,91.89185333251953
2014-07-01 04:00:00,56.15779495239258,29.08054542541504,20.023719787597656,61.98706817626953,92.1152572631836
2014-07-02 04:00:00,56.35615539550781,29.08054542541504,20.114151000976562,62.36263656616211,92.3626480102539
2014-07-03 04:00:00,56.65364456176758,29.039291381835938,20.148731231689453,62.606021881103516,92.8414077758789
2014-07-07 04:00:00,56.80241012573242,28.977397918701172,20.233850479125977,62.49473190307617,92.81746673583984
2014-07-08 04:00:00,57.0644645690918,28.839862823486328,20.38812255859375,62.404354095458984,93.72712707519531
2014-07-09 04:00:00,57.850765228271484,28.84674644470215,20.537080764770508,62.43217468261719,94.37944030761719
2014-07-10 04:00:00,57.80825424194336,29.05992317199707,20.497180938720703,62.66167449951172,94.50749206542969
2014-07-11 04:00:00,57.48949432373047,28.860498428344727,20.4333438873291,62.48784255981445,94.45143127441406
2014-07-14 04:00:00,57.602806091308594,29.14244270324707,20.361522674560547,63.3432502746582,93.93123626708984
2014-07-15 04:00:00,57.560340881347656,28.94988441467285,20.43866539001465,62.828575134277344,94.29940032958984
2014-07-16 04:00:00,57.79167938232422,28.963655471801758,20.44399070739746,62.939842224121094,94.32339477539062
2014-07-17 04:00:00,57.40612030029297,28.89488983154297,20.377483367919922,62.58516311645508,93.47501373291016
2014-07-18 04:00:00,57.513214111328125,29.176815032958984,20.505157470703125,62.65471649169922,94.2353744506836
2014-07-21 04:00:00,57.3204345703125,29.156187057495117,20.420042037963867,62.529541015625,93.67508697509766
2014-07-22 04:00:00,57.1919059753418,28.324127197265625,20.385465621948242,62.014896392822266,94.08329010009766
2014-07-23 04:00:00,57.11334991455078,28.062833786010742,20.478567123413086,63.162410736083984,94.11528778076172
2014-07-24 04:00:00,57.30615234375,28.172861099243164,20.30832862854004,63.92045974731445,94.55549621582031
2014-07-25 04:00:00,56.80632400512695,28.193477630615234,20.20725440979004,63.67008590698242,94.08329010009766
2014-07-28 04:00:00,56.59213638305664,27.97342872619629,20.138092041015625,63.266727447509766,93.73910522460938
2014-07-29 04:00:00,56.156593322753906,27.746517181396484,20.0662841796875,62.68948745727539,95.16377258300781
2014-07-30 04:00:00,55.806739807128906,27.244535446166992,19.890718460083008,61.83406448364258,94.5875015258789
2014-07-31 04:00:00,55.20695495605469,27.01760482788086,19.5715389251709,61.270748138427734,94.07527923583984
2014-08-01 04:00:00,56.8705940246582,27.01760482788086,19.56089210510254,61.27769088745117,94.34740447998047
2014-08-04 04:00:00,56.563575744628906,27.093263626098633,19.56089210510254,62.376522064208984,94.56351470947266
2014-08-05 04:00:00,56.69923400878906,26.941972732543945,19.5076961517334,62.0357551574707,94.48348236083984
2014-08-06 04:00:00,57.89875793457031,27.450820922851562,19.866477966308594,62.946807861328125,95.71602630615234
2014-08-07 04:00:00,57.2204704284668,27.058853149414062,19.799535751342773,62.522560119628906,94.28336334228516
2014-08-08 04:00:00,57.79880905151367,27.12763214111328,19.9923095703125,62.79378128051758,95.37187194824219
2014-08-11 04:00:00,58.17725372314453,27.21014976501465,19.90931510925293,63.837013244628906,95.38787841796875
2014-08-12 04:00:00,58.13438034057617,27.285789489746094,19.871829986572266,63.43362808227539,95.25181579589844
2014-08-13 04:00:00,58.17725372314453,27.464569091796875,19.820955276489258,63.8022346496582,94.95568084716797
2014-08-14 04:00:00,58.5128288269043,27.629606246948242,19.91734504699707,63.837013244628906,95.4519271850586
2014-08-15 04:00:00,58.39142990112305,28.110965728759766,19.786151885986328,63.87870407104492,94.89966583251953
2014-08-18 04:00:00,58.8626708984375,28.434160232543945,19.944114685058594,64.0873794555664,95.61197662353516
2014-08-19 04:00:00,59.04118728637695,28.372270584106445,20.048534393310547,63.88569259643555,96.53241729736328
2014-08-20 04:00:00,59.12686538696289,28.36539649963379,20.06995391845703,64.14303588867188,96.77251434326172
2014-08-21 04:00:00,59.46243667602539,28.475419998168945,20.227930068969727,64.01782989501953,97.34078216552734
2014-08-22 04:00:00,59.54100036621094,28.27597999572754,20.276121139526367,63.704864501953125,97.07666015625
2014-08-25 04:00:00,59.64808654785156,28.475419998168945,20.26540756225586,64.8106689453125,97.15667724609375
2014-08-26 04:00:00,59.5338249206543,28.606061935424805,20.219890594482422,64.40034484863281,96.91658782958984
2014-08-27 04:00:00,59.483882904052734,28.606061935424805,20.308242797851562,64.14303588867188,97.03665924072266
2014-08-28 04:00:00,59.28396224975586,28.626708984375,20.321638107299805,64.38641357421875,96.820556640625
2014-08-29 04:00:00,59.34108352661133,28.68859100341797,20.214536666870117,64.32382202148438,96.90857696533203
2014-09-02 04:00:00,59.24823760986328,28.63356590270996,20.281475067138672,64.31686401367188,97.29277801513672
2014-09-03 04:00:00,59.19110870361328,28.729856491088867,20.351085662841797,64.96475982666016,97.12468719482422
2014-09-04 04:00:00,59.7623291015625,28.791725158691406,20.49834442138672,64.33438110351562,100.16609191894531
2014-09-05 04:00:00,59.81229019165039,28.771100997924805,20.75269317626953,64.26432800292969,101.65478515625
2014-09-08 04:00:00,59.490997314453125,28.729856491088867,20.490312576293945,64.3414077758789,101.32662200927734
2014-09-09 04:00:00,59.2553825378418,28.839862823486328,20.546537399291992,64.03321075439453,100.93443298339844
2014-09-10 04:00:00,59.719478607177734,28.998029708862305,20.484956741333008,64.29236602783203,100.9824447631836
2014-09-11 04:00:00,59.61237335205078,29.056894302368164,20.375185012817383,64.19432067871094,100.79837799072266
2014-09-12 04:00:00,59.448158264160156,28.71750259399414,20.28683090209961,63.64799880981445,100.34217071533203
2014-09-15 04:00:00,59.883689880371094,28.745203018188477,20.29754066467285,63.879150390625,100.61428833007812
2014-09-16 04:00:00,60.033653259277344,28.84217071533203,20.4340877532959,64.83867645263672,101.19055938720703
2014-09-17 04:00:00,60.09077835083008,28.82139778137207,20.412668228149414,65.03482055664062,100.85440063476562
2014-09-18 04:00:00,60.11219787597656,28.94608497619629,20.407310485839844,65.3990707397461,101.23058319091797
2014-09-19 04:00:00,60.31211471557617,29.12616729736328,20.573312759399414,65.69322967529297,101.24657440185547
2014-09-22 04:00:00,60.55488204956055,29.24391746520996,20.431407928466797,65.54615783691406,100.71034240722656
2014-09-23 04:00:00,60.290679931640625,29.015335083007812,20.24131965637207,65.09085845947266,100.45421600341797
2014-09-24 04:00:00,60.86189270019531,29.278549194335938,20.6375675201416,65.49009704589844,102.14301300048828
2014-09-25 04:00:00,60.21216583251953,28.939163208007812,20.38053321838379,64.90872955322266,100.57428741455078
2014-09-26 04:00:00,60.39065933227539,29.230070114135742,20.479602813720703,65.23095703125,100.47820281982422
2014-09-29 04:00:00,60.290679931640625,29.264694213867188,20.369827270507812,65.24495697021484,100.30213928222656
2014-09-30 04:00:00,59.7908821105957,29.548681259155273,20.47425079345703,65.20292663574219,100.30213928222656
2014-10-01 04:00:00,59.36250305175781,29.604108810424805,20.38053321838379,64.89474487304688,99.85395812988281
2014-10-02 04:00:00,59.29821014404297,29.548681259155273,20.40999412536621,64.84571075439453,100.67832946777344
2014-10-03 04:00:00,59.82658767700195,29.78418731689453,20.70182991027832,65.49009704589844,101.71881866455078
2014-10-06 04:00:00,59.66950988769531,30.19978904724121,20.709857940673828,65.3990707397461,101.01449584960938
2014-10-07 04:00:00,59.37675857543945,30.421436309814453,20.696470260620117,65.20991516113281,100.26210021972656
2014-10-08 04:00:00,60.10503005981445,30.857805252075195,20.948152542114258,65.79825592041016,103.0313949584961
2014-10-09 04:00:00,59.7337760925293,30.38679313659668,20.846406936645508,65.53914642333984,102.77529907226562
2014-10-10 04:00:00,60.469173431396484,30.802383422851562,20.9615421295166,66.29559326171875,103.16746520996094
2014-10-13 04:00:00,59.52671432495117,30.525327682495117,20.766082763671875,65.79825592041016,101.62276458740234
2014-10-14 04:00:00,59.65523910522461,30.227493286132812,20.8785400390625,65.14690399169922,101.04647827148438
2014-10-15 04:00:00,59.22681427001953,29.94350242614746,20.13421630859375,64.27836608886719,99.4857406616211
2014-10-16 04:00:00,58.719879150390625,29.47941780090332,19.764732360839844,63.59193801879883,98.40528106689453
2014-10-17 04:00:00,59.45530319213867,29.701072692871094,19.839698791503906,64.09623718261719,99.76593017578125
2014-10-20 04:00:00,60.10503005981445,29.985061645507812,20.11815643310547,65.525146484375,102.78328704833984
2014-10-21 04:00:00,60.41207504272461,28.177228927612305,20.353759765625,65.65119934082031,104.27195739746094
2014-10-22 04:00:00,60.60201644897461,28.135665893554688,20.356443405151367,66.16252899169922,104.48005676269531
2014-10-23 04:00:00,59.882564544677734,28.301916122436523,20.41534423828125,65.6722183227539,104.52006530761719
2014-10-24 04:00:00,61.27116394042969,28.419658660888672,20.450143814086914,66.26056671142578,104.40006256103516
2014-10-27 04:00:00,61.83951950073242,28.232643127441406,20.506376266479492,66.27459716796875,104.78424835205078
2014-10-28 04:00:00,62.21368408203125,28.0941219329834,20.442121505737305,66.72286987304688,104.89622497558594
2014-10-29 04:00:00,62.264034271240234,28.37116813659668,20.452829360961914,66.32360076904297,105.59256744384766
2014-10-30 04:00:00,62.55179214477539,28.675947189331055,20.468891143798828,66.99603271484375,106.44898223876953
2014-10-31 04:00:00,62.78924560546875,29.00841522216797,20.42070198059082,67.36024475097656,106.74510955810547
2014-11-03 05:00:00,62.86837387084961,28.959938049316406,20.423377990722656,67.12211608886719,107.46544647216797
2014-11-04 05:00:00,63.774925231933594,28.96685028076172,20.685758590698242,67.75250244140625,109.29032135009766
2014-11-05 05:00:00,64.03392028808594,29.306259155273438,20.80356788635254,67.86454010009766,109.25025177001953
2014-11-06 05:00:00,63.9620246887207,29.292407989501953,20.833026885986328,67.80852508544922,109.72241973876953
2014-11-07 05:00:00,64.12745666503906,29.313186645507812,21.09005355834961,67.80150604248047,110.21868133544922
2014-11-10 05:00:00,64.35771942138672,29.36166763305664,21.26944351196289,67.92059326171875,110.20269012451172
2014-11-11 05:00:00,64.51599884033203,29.444782257080078,21.15431022644043,67.73147583007812,109.69046783447266
2014-11-12 05:00:00,64.37931060791016,29.58332061767578,21.20518684387207,68.05366516113281,109.85496520996094
2014-11-13 05:00:00,63.74617004394531,29.638731002807617,22.206546783447266,69.02027130126953,111.30741119384766
2014-11-14 05:00:00,63.39359664916992,29.59717559814453,22.211898803710938,68.44590759277344,111.12286376953125
2014-11-17 05:00:00,63.1993522644043,29.72877311706543,22.37521743774414,68.93621826171875,111.11477661132812
2014-11-18 05:00:00,63.278507232666016,30.151309967041016,22.43412208557129,68.60000610351562,111.70860290527344
2014-11-19 05:00:00,63.83968734741211,30.629226684570312,22.75541114807129,68.92919921875,112.3505630493164
2014-11-20 05:00:00,63.65262222290039,30.65001678466797,22.64563751220703,68.68405151367188,111.74069213867188
2014-11-21 05:00:00,63.74617004394531,30.82317352294922,22.66438102722168,69.26541137695312,112.11784362792969
2014-11-24 05:00:00,63.39359664916992,30.663862228393555,22.86518669128418,69.11830139160156,112.18206787109375
2014-11-25 05:00:00,63.89006042480469,30.77468490600586,22.744701385498047,69.29341888427734,111.43580627441406
2014-11-26 05:00:00,63.94760513305664,30.889766693115234,22.75274085998535,69.58760833740234,112.14196014404297
2014-11-28 05:00:00,65.06282806396484,31.266376495361328,23.438152313232422,70.11292266845703,114.04374694824219
2014-12-01 05:00:00,64.81099700927734,31.071090698242188,23.08473777770996,69.81173706054688,113.93138122558594
2014-12-02 05:00:00,65.52326965332031,31.064125061035156,23.132930755615234,70.31605529785156,114.79801940917969
2014-12-03 05:00:00,64.75343322753906,30.54802703857422,22.869081497192383,69.31845092773438,114.50112915039062
2014-12-04 05:00:00,65.17071533203125,30.33878517150879,22.820613861083984,68.91654205322266,114.76594543457031
2014-12-05 05:00:00,65.0268325805664,30.359712600708008,22.64830207824707,68.92362976074219,114.95050048828125
2014-12-08 05:00:00,65.30024719238281,30.087703704833984,22.67791748046875,68.93770599365234,114.21226501464844
2014-12-09 05:00:00,65.26425170898438,29.320518493652344,22.497526168823242,68.47945404052734,114.78199768066406
2014-12-10 05:00:00,64.75343322753906,29.013639450073242,22.341365814208984,67.80966186523438,112.54318237304688
2014-12-11 05:00:00,65.04841613769531,28.96481704711914,22.570222854614258,67.88723754882812,113.47403717041016
2014-12-12 05:00:00,64.42965698242188,28.53240394592285,22.564836502075195,66.79444122314453,110.641357421875
2014-12-15 05:00:00,64.17786407470703,28.295272827148438,22.599842071533203,66.3714370727539,110.89015197753906
2014-12-16 05:00:00,64.29296112060547,28.169734954833984,22.33598518371582,65.27862548828125,110.18399047851562
2014-12-17 05:00:00,65.257080078125,28.978775024414062,22.67791748046875,66.07530212402344,111.8049087524414
2014-12-18 05:00:00,66.19239044189453,29.564620971679688,23.138317108154297,67.23155212402344,113.5943832397461
2014-12-19 05:00:00,66.22837829589844,29.25774574279785,22.928312301635742,67.28794860839844,113.76288604736328
2014-12-22 05:00:00,66.62409210205078,29.536724090576172,23.256776809692383,68.11988830566406,114.91841125488281
2014-12-23 05:00:00,67.12052917480469,29.969131469726562,23.332164764404297,68.64163208007812,115.67274475097656
2014-12-24 05:00:00,67.01260375976562,29.948223114013672,23.27024269104004,68.45124816894531,115.27147674560547
2014-12-26 05:00:00,67.24282836914062,29.9621639251709,23.39946746826172,68.42304229736328,115.10299682617188
2014-12-29 05:00:00,66.65283966064453,29.892427444458008,23.3267822265625,68.19747161865234,115.022705078125
2014-12-30 05:00:00,66.48018646240234,29.822683334350586,23.36717414855957,67.65457916259766,115.14307403564453
2014-12-31 05:00:00,65.53768157958984,29.446054458618164,23.122161865234375,66.66751861572266,113.74686431884766
2015-01-02 05:00:00,65.07000732421875,29.390260696411133,23.127540588378906,66.58291625976562,113.63446807861328
2015-01-05 05:00:00,64.76062774658203,29.390260696411133,23.060232162475586,66.0823974609375,112.34252166748047
2015-01-06 05:00:00,64.46561431884766,29.613445281982422,23.23792839050293,65.581787109375,113.82707214355469
2015-01-07 05:00:00,64.80380249023438,29.983095169067383,23.85448455810547,67.49947357177734,115.80915832519531
2015-01-08 05:00:00,65.54486846923828,30.345767974853516,24.357961654663086,68.72621154785156,116.80414581298828
2015-01-09 05:00:00,64.93328857421875,30.010990142822266,24.056421279907227,68.26089477539062,115.00669860839844
2015-01-12 05:00:00,64.69587707519531,29.738983154296875,24.236801147460938,67.9789047241211,114.3647232055664
2015-01-13 05:00:00,64.96929168701172,29.732011795043945,24.045639038085938,67.92953491210938,113.21721649169922
2015-01-14 05:00:00,64.74622344970703,29.683185577392578,23.318706512451172,68.15513610839844,111.78887176513672
2015-01-15 05:00:00,64.6526870727539,29.557647705078125,23.526018142700195,68.15513610839844,111.78887176513672
2015-01-16 05:00:00,65.65279388427734,29.66227149963379,23.361783981323242,68.59225463867188,112.11784362792969
