Date,XOM,CVX,COP,SLB,OXY
2014-04-09 04:00:00,58.67634582519531,71.00405883789062,48.0507698059082,71.03382873535156,64.01898956298828
2014-04-10 04:00:00,58.34476089477539,69.5672836303711,46.82160949707031,69.81427764892578,62.998409271240234
2014-04-11 04:00:00,58.308589935302734,69.76997375488281,47.60074234008789,69.6564712524414,62.2579345703125
2014-04-14 04:00:00,58.99586868286133,70.76558685302734,48.030616760253906,70.64641571044922,62.9183464050293
2014-04-15 04:00:00,59.49020767211914,71.7194595336914,48.99110412597656,71.81572723388672,63.30522537231445
2014-04-16 04:00:00,60.24980926513672,72.63159942626953,49.55527114868164,72.41116333007812,63.91228103637695
2014-04-17 04:00:00,60.53916931152344,73.7345199584961,50.220237731933594,71.6722640991211,64.43925476074219
2014-04-21 04:00:00,60.84661865234375,74.06837463378906,50.106056213378906,73.02806854248047,65.00627899169922
2014-04-22 04:00:00,60.5090446472168,73.92529296875,49.817230224609375,73.19308471679688,64.6594009399414
2014-04-23 04:00:00,60.587398529052734,74.33665466308594,49.71648406982422,73.32218170166016,64.55265808105469
2014-04-24 04:00:00,60.292030334472656,74.10414123535156,50.032188415527344,73.02806854248047,64.79949188232422
2014-04-25 04:00:00,60.53316116333008,73.9193344116211,49.971710205078125,72.99221801757812,64.28580474853516
2014-04-28 04:00:00,60.9913215637207,74.95667266845703,50.139644622802734,72.66221618652344,64.49262237548828
2014-04-29 04:00:00,61.160099029541016,75.0997543334961,50.159793853759766,72.73395538330078,64.61935424804688
2014-04-30 04:00:00,61.7388801574707,74.83146667480469,49.91127014160156,72.8487548828125,63.87223434448242
2014-05-01 04:00:00,61.13602066040039,74.4857177734375,50.39488220214844,72.31071472167969,63.36524963378906
2014-05-02 04:00:00,61.497711181640625,74.35455322265625,51.3956298828125,72.47570037841797,62.998409271240234
2014-05-05 04:00:00,62.040283203125,74.73609924316406,51.64414596557617,72.52593231201172,63.17182540893555
2014-05-06 04:00:00,61.895599365234375,74.50359344482422,51.77178955078125,72.45418548583984,63.92562484741211
2014-05-07 04:00:00,62.16089630126953,75.25477600097656,52.463592529296875,73.08547973632812,64.19244384765625
2014-05-08 04:00:00,61.68460464477539,74.57511901855469,51.72475814819336,71.93769836425781,63.498695373535156
2014-05-09 04:00:00,61.87883377075195,74.53935241699219,52.147911071777344,71.89464569091797,64.11238098144531
2014-05-12 04:00:00,62.04878234863281,74.66455078125,52.66508483886719,71.94486999511719,64.31917572021484
2014-05-13 04:00:00,62.1276969909668,75.02824401855469,52.81955337524414,71.91615295410156,65.05293273925781
2014-05-14 04:00:00,62.085208892822266,75.36800384521484,52.74569320678711,72.2677001953125,64.9595947265625
2014-05-15 04:00:00,61.168697357177734,74.44210815429688,52.463592529296875,71.3781509399414,64.74613189697266
2014-05-16 04:00:00,61.14443588256836,74.06330108642578,52.43000793457031,71.44270324707031,63.832237243652344
2014-05-19 04:00:00,61.223350524902344,73.92501831054688,52.678524017333984,71.94486999511719,63.99899673461914
2014-05-20 04:00:00,61.10194396972656,73.65446472167969,52.75239944458008,72.01661682128906,63.67879867553711
2014-05-21 04:00:00,61.92738342285156,74.65254974365234,53.21318817138672,72.87025451660156,65.09966278076172
2014-05-22 04:00:00,61.60569763183594,74.3338851928711,53.1657600402832,72.88462829589844,64.85953521728516
2014-05-23 04:00:00,61.49645233154297,74.17753601074219,53.14542770385742,72.73395538330078,64.68607330322266
2014-05-27 04:00:00,61.5207405090332,73.85885620117188,53.55876922607422,73.28634643554688,65.00627899169922
2014-05-28 04:00:00,61.33863067626953,73.66645050048828,53.91790771484375,73.07828521728516,66.0736083984375
2014-05-29 04:00:00,61.466102600097656,73.54621124267578,53.90436553955078,74.505859375,66.5938949584961
2014-05-30 04:00:00,61.016944885253906,73.82880401611328,54.168609619140625,74.63501739501953,66.50055694580078
2014-06-02 04:00:00,60.65886688232422,73.48006439208984,53.85691833496094,74.82942199707031,66.54722595214844
2014-06-03 04:00:00,60.93199920654297,73.68450927734375,54.08730697631836,74.78623962402344,66.86741638183594
2014-06-04 04:00:00,60.719547271728516,73.56425476074219,54.073753356933594,74.69259643554688,66.81401062011719
2014-06-05 04:00:00,61.02907943725586,74.26773071289062,54.24315643310547,74.82942199707031,67.30765533447266
2014-06-06 04:00:00,61.66641616821289,74.67057037353516,54.77848434448242,76.32733154296875,67.44205474853516
2014-06-09 04:00:00,61.61783981323242,74.77879333496094,54.7852668762207,76.85301971435547,67.31438446044922
2014-06-10 04:00:00,61.58143997192383,75.36203002929688,55.31380081176758,76.71620178222656,67.17330169677734
2014-06-11 04:00:00,61.87883377075195,75.26580810546875,55.53062438964844,76.723388671875,67.11283111572266
2014-06-12 04:00:00,61.70283889770508,75.82501220703125,56.14728546142578,76.57215881347656,68.02656555175781
2014-06-13 04:00:00,62.30369567871094,76.51644134521484,56.29634475708008,77.95482635498047,69.35686492919922
2014-06-16 04:00:00,62.467567443847656,77.28605651855469,56.709693908691406,77.09065246582031,69.43748474121094
2014-06-17 04:00:00,62.16408920288086,77.4604263305664,56.75033950805664,76.40654754638672,69.02767944335938
2014-06-18 04:00:00,62.352264404296875,78.33226013183594,57.08237075805664,77.11226654052734,69.37031555175781
2014-06-19 04:00:00,62.29155349731445,79.36039733886719,57.44150161743164,77.48672485351562,69.43748474121094
2014-06-20 04:00:00,63.019901275634766,79.57085418701172,57.84130096435547,78.37248992919922,69.87419891357422
2014-06-23 04:00:00,63.35372543334961,79.95565032958984,58.34274673461914,78.4229507446289,70.67372131347656
2014-06-24 04:00:00,62.352264404296875,79.22813415527344,57.46183776855469,77.04026794433594,68.16093444824219
2014-06-25 04:00:00,61.99413299560547,78.9034423828125,58.01748275756836,81.9875717163086,68.94702911376953
2014-06-26 04:00:00,61.92738342285156,78.71705627441406,58.24787521362305,83.622314453125,68.96047973632812
2014-06-27 04:00:00,61.42967987060547,78.38035583496094,58.27497482299805,84.83213806152344,68.67157745361328
2014-06-30 04:00:00,61.107994079589844,78.49459838867188,58.09200668334961,84.94014739990234,68.95375061035156
2014-07-01 04:00:00,61.5207405090332,78.48857879638672,58.34952926635742,84.86812591552734,69.06796264648438
2014-07-02 04:00:00,61.648197174072266,78.30219268798828,58.18010711669922,84.78173065185547,68.69172668457031
2014-07-03 04:00:00,62.267276763916016,78.87939453125,58.546024322509766,84.6161117553711,68.64469909667969
2014-07-07 04:00:00,62.30369567871094,78.44650268554688,58.34274673461914,84.5656967163086,68.2550048828125
2014-07-08 04:00:00,62.41295623779297,78.10376739501953,58.30207443237305,84.07599639892578,68.44984436035156
2014-07-09 04:00:00,62.84996032714844,78.9996337890625,58.13944625854492,84.22721099853516,68.49690246582031
2014-07-10 04:00:00,62.25513458251953,78.31422424316406,58.051353454589844,83.10380554199219,67.46219635009766
2014-07-11 04:00:00,61.75137710571289,77.24396514892578,57.41441345214844,82.5997085571289,67.5092544555664
2014-07-14 04:00:00,62.3218994140625,77.71895599365234,58.166542053222656,83.49267578125,68.00639343261719
2014-07-15 04:00:00,62.145896911621094,77.71895599365234,57.400856018066406,82.42684936523438,66.86425018310547
2014-07-16 04:00:00,62.98352813720703,78.69902801513672,58.74251937866211,83.4494857788086,68.34905242919922
2014-07-17 04:00:00,62.09733963012695,78.21200561523438,57.86781311035156,82.55652618408203,67.15312194824219
2014-07-18 04:00:00,62.352264404296875,78.39839935302734,57.92247772216797,80.91458892822266,67.81157684326172
2014-07-21 04:00:00,62.56468963623047,78.93952178955078,57.76531219482422,81.404296875,67.576416015625
2014-07-22 04:00:00,62.8438720703125,79.71517181396484,58.783546447753906,81.67072296142578,68.0400161743164
2014-07-23 04:00:00,63.27482223510742,80.49681854248047,59.289222717285156,80.73455810546875,68.2617416381836
2014-07-24 04:00:00,63.293025970458984,81.08002471923828,58.94071578979492,81.44747924804688,67.77799224853516
2014-07-25 04:00:00,62.62538146972656,80.3104019165039,58.7152099609375,80.49689483642578,67.24720764160156
2014-07-28 04:00:00,63.34763717651367,80.11199951171875,58.216339111328125,80.57611083984375,67.06580352783203
2014-07-29 04:00:00,62.84996032714844,79.61893463134766,57.8883056640625,80.02163696289062,66.73658752441406
2014-07-30 04:00:00,62.66788864135742,79.68507385253906,57.83362579345703,79.40950012207031,65.91693115234375
2014-07-31 04:00:00,60.0518913269043,77.70692443847656,56.378082275390625,78.0556411743164,65.64815521240234
2014-08-01 04:00:00,59.966941833496094,76.90126037597656,55.14800262451172,77.7387924194336,65.76907348632812
2014-08-04 04:00:00,60.774166107177734,77.0635986328125,56.022735595703125,78.97743225097656,67.69061279296875
2014-08-05 04:00:00,59.602760314941406,75.13352966308594,54.49197006225586,77.11226654052734,66.58877563476562
2014-08-06 04:00:00,60.07619094848633,75.59651947021484,55.086509704589844,77.46513366699219,66.79032135009766
2014-08-07 04:00:00,59.64524459838867,75.54843139648438,54.389434814453125,77.06184387207031,66.03783416748047
2014-08-08 04:00:00,60.5374755859375,76.87720489501953,55.578529357910156,78.04843139648438,67.05237579345703
2014-08-11 04:00:00,60.34188461303711,76.78700256347656,55.216339111328125,78.64617919921875,67.0322265625
2014-08-12 04:00:00,60.19520568847656,76.41422271728516,54.95665740966797,77.68119049072266,67.05908966064453
2014-08-13 04:00:00,60.561912536621094,76.72086334228516,55.27783966064453,77.50112915039062,67.18001556396484
2014-08-14 04:00:00,60.561912536621094,76.3360824584961,54.78582000732422,76.26969909667969,67.16659545898438
2014-08-15 04:00:00,60.52524185180664,76.46338653564453,55.09333419799805,76.71620178222656,67.49579620361328
2014-08-18 04:00:00,60.824729919433594,76.58468627929688,54.21861267089844,77.8756103515625,67.5898666381836
2014-08-19 04:00:00,60.80638885498047,77.39115905761719,54.608154296875,78.7973861694336,68.3961181640625
2014-08-20 04:00:00,60.93473815917969,77.30625915527344,55.01132583618164,79.1070556640625,68.35578155517578
2014-08-21 04:00:00,60.67802810668945,77.57306671142578,55.33935546875,78.81178283691406,68.71186828613281
2014-08-22 04:00:00,60.20131301879883,77.07584381103516,54.833648681640625,78.51654815673828,68.82610321044922
2014-08-25 04:00:00,60.35410690307617,77.51850128173828,55.216339111328125,79.37347412109375,69.39044952392578
2014-08-26 04:00:00,60.89807891845703,77.76708984375,55.03865051269531,79.94961547851562,69.30310821533203
2014-08-27 04:00:00,60.83082962036133,78.00359344482422,55.37350082397461,79.96399688720703,69.45762634277344
2014-08-28 04:00:00,60.855289459228516,78.07029724121094,55.12065505981445,79.33028411865234,69.88093566894531
2014-08-29 04:00:00,60.78804397583008,78.49474334716797,55.50335693359375,79.2435531616211,69.69279479980469
2014-09-02 04:00:00,60.19520568847656,77.33657836914062,54.819984436035156,78.10159301757812,68.77234649658203
2014-09-03 04:00:00,60.574134826660156,77.5306167602539,55.28468704223633,78.18109130859375,68.83280944824219
2014-09-04 04:00:00,60.11574935913086,76.88784790039062,54.5671272277832,76.35250854492188,68.7790756225586
2014-09-05 04:00:00,60.66581344604492,77.2516860961914,54.9088249206543,77.16200256347656,68.06690979003906
2014-09-08 04:00:00,59.75514602661133,76.5301284790039,54.00676727294922,75.52132415771484,66.68649291992188
2014-09-09 04:00:00,59.52291488647461,75.90553283691406,53.95895004272461,75.14550018310547,66.5511245727539
2014-09-10 04:00:00,59.16841125488281,75.35980987548828,53.97943878173828,75.36234283447266,66.6796875
2014-09-11 04:00:00,59.30289077758789,75.0869140625,54.245941162109375,75.49244689941406,66.5511245727539
2014-09-12 04:00:00,58.53891372680664,74.37747955322266,53.61040115356445,73.88064575195312,65.90827941894531
2014-09-15 04:00:00,58.85060119628906,75.33555603027344,54.2596321105957,74.48057556152344,66.51051330566406
2014-09-16 04:00:00,59.54734420776367,75.77212524414062,55.18217849731445,75.8610610961914,66.69322204589844
2014-09-17 04:00:00,59.33345031738281,75.62662506103516,55.10700607299805,74.66846466064453,66.42933654785156
2014-09-18 04:00:00,59.04618835449219,75.27490997314453,54.64913558959961,75.50687408447266,66.22632598876953
2014-09-19 04:00:00,59.357872009277344,75.67511749267578,55.052337646484375,74.59619903564453,66.11803436279297
2014-09-22 04:00:00,59.003414154052734,74.88078308105469,54.45096206665039,73.51927947998047,65.57670593261719
2014-09-23 04:00:00,58.69169235229492,74.62004089355469,53.924774169921875,73.78670501708984,65.2721939086914
2014-09-24 04:00:00,58.56333541870117,74.2198486328125,53.794921875,73.772216796875,66.59171295166016
2014-09-25 04:00:00,57.60380935668945,73.1768798828125,53.0090446472168,73.0061264038086,65.48196411132812
2014-09-26 04:00:00,58.32497787475586,73.65591430664062,53.38493347167969,74.7768783569336,66.5511245727539
2014-09-29 04:00:00,57.713809967041016,73.09803771972656,53.19356155395508,74.64677429199219,65.79325103759766
2014-09-30 04:00:00,57.4815673828125,72.35222625732422,52.29150390625,73.49760437011719,65.06243133544922
2014-10-01 04:00:00,56.75428009033203,71.33955383300781,51.25278854370117,71.44497680664062,63.80381393432617
2014-10-02 04:00:00,57.023170471191406,71.01213073730469,51.04093551635742,70.67161560058594,64.43313598632812
2014-10-03 04:00:00,57.402122497558594,71.3759536743164,51.095611572265625,70.75833892822266,64.93389129638672
2014-10-06 04:00:00,57.768821716308594,71.60636901855469,51.225460052490234,71.23534393310547,65.69175720214844
2014-10-07 04:00:00,57.06596374511719,70.35118865966797,50.50790786743164,70.99684143066406,64.1963119506836
2014-10-08 04:00:00,57.823814392089844,71.52146911621094,50.93160629272461,71.14864349365234,64.6631851196289
2014-10-09 04:00:00,56.118648529052734,69.43555450439453,49.302894592285156,68.60453796386719,62.61285400390625
2014-10-10 04:00:00,55.98414611816406,69.05960845947266,48.55754089355469,67.26737213134766,61.956520080566406
2014-10-13 04:00:00,55.519676208496094,67.9317626953125,46.97718048095703,65.72071075439453,59.4798698425293
2014-10-14 04:00:00,55.34243392944336,66.56742095947266,45.68661117553711,64.29683685302734,58.56634521484375
2014-10-15 04:00:00,55.140750885009766,66.25816345214844,45.72112274169922,64.47754669189453,57.68668746948242
2014-10-16 04:00:00,55.372989654541016,67.34357452392578,46.19041442871094,65.51111602783203,58.49190902709961
2014-10-17 04:00:00,55.74579620361328,67.79228973388672,46.98405838012695,67.91787719726562,59.7911262512207
2014-10-20 04:00:00,56.088069915771484,67.60430908203125,47.50164794921875,68.37322235107422,60.04826354980469
2014-10-21 04:00:00,57.23707962036133,69.78726196289062,48.716285705566406,70.64991760253906,61.624942779541016
2014-10-22 04:00:00,56.919273376464844,69.12631225585938,47.92262649536133,69.37787628173828,60.69789505004883
2014-10-23 04:00:00,57.51823043823242,70.45425415039062,48.30910873413086,71.01851654052734,61.58430862426758
2014-10-24 04:00:00,57.75048065185547,70.28448486328125,48.357425689697266,70.28130340576172,60.576072692871094
2014-10-27 04:00:00,57.27375411987305,69.74481201171875,47.50164794921875,67.5926284790039,58.51221466064453
2014-10-28 04:00:00,58.12329864501953,71.0242691040039,48.4609375,69.75370025634766,59.64223861694336
2014-10-29 04:00:00,57.811588287353516,71.03033447265625,48.82670974731445,70.4041976928711,60.12270736694336
2014-10-30 04:00:00,57.72602462768555,71.06671142578125,49.24078369140625,70.55595397949219,59.50016403198242
2014-10-31 04:00:00,59.10731887817383,72.73421478271484,49.79290008544922,71.3076171875,60.17683410644531
2014-11-03 05:00:00,58.22110366821289,70.8120346069336,48.695587158203125,69.76092529296875,58.965599060058594
2014-11-04 05:00:00,57.768821716308594,69.95703887939453,47.46025085449219,68.05522918701172,57.734039306640625
2014-11-05 05:00:00,58.10495376586914,70.97575378417969,48.226295471191406,69.8476333618164,58.51221466064453
2014-11-06 05:00:00,58.8322639465332,71.87317657470703,49.220088958740234,70.09342193603516,58.46484375
2014-11-07 05:00:00,59.46017837524414,72.03687286376953,49.799781799316406,71.35822296142578,59.574588775634766
2014-11-10 05:00:00,59.269351959228516,71.5032958984375,49.413326263427734,71.04020690917969,59.50016403198242
2014-11-11 05:00:00,59.34938049316406,71.81861114501953,49.516845703125,71.0908203125,60.29863739013672
2014-11-12 05:00:00,58.71531677246094,71.33955383300781,49.13727951049805,70.41867065429688,59.94677734375
2014-11-13 05:00:00,58.27207946777344,70.6119155883789,48.5506477355957,68.55389404296875,58.390403747558594
2014-11-14 05:00:00,58.536800384521484,71.18719482421875,49.282196044921875,68.89361572265625,58.64078903198242
2014-11-17 05:00:00,58.54910659790039,70.83834838867188,49.28908157348633,69.11766815185547,58.126502990722656
2014-11-18 05:00:00,58.401363372802734,70.66699981689453,49.46162033081055,68.86470031738281,58.64078903198242
2014-11-19 05:00:00,58.85691452026367,71.27899932861328,49.77909469604492,68.66232299804688,58.22123718261719
2014-11-20 05:00:00,58.98617935180664,71.79306030273438,50.52442932128906,69.48628997802734,58.78287887573242
2014-11-21 05:00:00,59.59558868408203,72.5703125,50.821189880371094,70.7366714477539,59.2768669128418
2014-11-24 05:00:00,58.92461395263672,71.96443939208984,50.60725402832031,71.15585327148438,59.72346496582031
2014-11-25 05:00:00,58.34596633911133,71.08316040039062,49.503047943115234,68.806884765625,58.437782287597656
2014-11-26 05:00:00,58.1612663269043,70.4466781616211,48.88190841674805,67.07947540283203,58.28215408325195
2014-11-28 05:00:00,55.73583221435547,66.6278305053711,45.596893310546875,62.12133026123047,53.978458404541016
2014-12-01 05:00:00,56.850067138671875,68.37812805175781,46.770118713378906,61.60578155517578,56.01994705200195
2014-12-02 05:00:00,57.982765197753906,69.77960968017578,47.763912200927734,61.881710052490234,56.89427185058594
2014-12-03 05:00:00,58.45060729980469,69.58989715576172,48.86121368408203,62.999969482421875,58.59355926513672
2014-12-04 05:00:00,58.093570709228516,68.71473693847656,47.83292007446289,63.486488342285156,58.198692321777344
2014-12-05 05:00:00,57.754981994628906,67.85182189941406,46.82534408569336,63.29043197631836,57.45130157470703
2014-12-08 05:00:00,56.44993209838867,65.36101531982422,44.87916564941406,61.14830017089844,54.14334487915039
2014-12-09 05:00:00,56.2529411315918,65.48955535888672,44.83085632324219,62.063255310058594,55.09659957885742
2014-12-10 05:00:00,54.584678649902344,64.17375183105469,43.85087203979492,60.39311981201172,53.453311920166016
2014-12-11 05:00:00,54.91094970703125,64.20435333251953,43.89918899536133,60.27693176269531,53.410648345947266
2014-12-12 05:00:00,53.31040954589844,62.6559944152832,43.09864044189453,58.09126663208008,52.79883575439453
2014-12-15 05:00:00,53.49509048461914,61.72578048706055,42.57412338256836,58.01863098144531,52.04478454589844
2014-12-16 05:00:00,53.19343948364258,62.23982620239258,43.63002395629883,58.229209899902344,52.93400573730469
2014-12-17 05:00:00,54.80013656616211,64.88365173339844,46.19732666015625,60.18254852294922,55.34561538696289
2014-12-18 05:00:00,56.117496490478516,66.72575378417969,48.13656997680664,61.16285705566406,56.320194244384766
2014-12-19 05:00:00,57.644187927246094,69.112548828125,48.98544692993164,63.551822662353516,57.991939544677734
2014-12-22 05:00:00,57.45335006713867,68.56172943115234,47.97784423828125,62.99270248413086,57.4726448059082
2014-12-23 05:00:00,58.22897720336914,69.73677062988281,49.033748626708984,63.406593322753906,58.97365951538086
2014-12-24 05:00:00,57.73036575317383,69.4429931640625,48.39884567260742,63.21782302856445,58.5041389465332
2014-12-26 05:00:00,57.37946701049805,69.3083724975586,48.226295471191406,63.268646240234375,58.36897659301758
2014-12-29 05:00:00,57.29328918457031,69.35121154785156,48.38503646850586,63.42837905883789,58.12712478637695
2014-12-30 05:00:00,57.262508392333984,69.2226791381836,48.26079177856445,62.767601013183594,57.90657043457031
2014-12-31 05:00:00,56.911617279052734,68.65352630615234,47.66038513183594,62.019691467285156,57.344581604003906
2015-01-02 05:00:00,57.14554977416992,68.89830780029297,47.56377029418945,62.20846939086914,57.37302780151367
2015-01-05 05:00:00,55.581966400146484,66.14435577392578,45.30015563964844,60.52383804321289,55.24600601196289
2015-01-06 05:00:00,55.28644561767578,66.11375427246094,43.42988967895508,59.34021759033203,54.77648162841797
2015-01-07 05:00:00,55.846649169921875,66.0586929321289,43.7197380065918,59.33294677734375,54.78361511230469
2015-01-08 05:00:00,56.77619934082031,67.5703125,44.810150146484375,60.05183029174805,55.267364501953125
2015-01-09 05:00:00,56.6961669921875,66.22393035888672,44.80325698852539,58.977149963378906,55.16062545776367
2015-01-12 05:00:00,55.60655975341797,64.7979507446289,43.526512145996094,56.675289154052734,53.31815719604492
2015-01-13 05:00:00,55.40340805053711,63.76979446411133,43.09172821044922,56.47924041748047,53.3323860168457
2015-01-14 05:00:00,55.243343353271484,63.58622741699219,43.21595001220703,56.92216110229492,53.69519805908203
2015-01-15 05:00:00,54.76321029663086,62.83346176147461,42.38088607788086,55.6441764831543,54.0579833984375
2015-01-16 05:00:00,56.092872619628906,64.33287811279297,43.53341293334961,59.05702590942383,55.530555725097656
2015-01-20 05:00:00,56.07440185546875,65.15904998779297,43.60932540893555,58.43980407714844,55.49498748779297
