Date,AMT,PLD,O,PSA,EQIX
2014-02-27 05:00:00,60.38829803466797,28.1865291595459,23.986835479736328,103.08895111083984,141.1000518798828
2014-02-28 05:00:00,60.395694732666016,28.38637924194336,23.986835479736328,104.6116943359375,139.71005249023438
2014-03-03 05:00:00,60.38829803466797,28.20722198486328,23.78705406188965,104.41980743408203,139.3497314453125
2014-03-04 05:00:00,60.44761276245117,28.923925399780273,23.9382266998291,105.78160095214844,140.51171875
2014-03-05 05:00:00,59.899024963378906,28.779207229614258,23.571035385131836,105.95494079589844,141.2324981689453
2014-03-06 05:00:00,60.729312896728516,28.475976943969727,23.08503532409668,104.81597137451172,142.51223754882812
2014-03-07 05:00:00,60.277069091796875,28.16585922241211,22.45864486694336,103.71415710449219,142.26951599121094
2014-03-10 04:00:00,60.18072509765625,28.013004302978516,22.37763214111328,103.39226531982422,141.40896606445312
2014-03-11 04:00:00,60.56619644165039,28.10333251953125,22.60982322692871,103.8751220703125,139.6365203857422
2014-03-12 04:00:00,59.92866897583008,28.228376388549805,22.750242233276367,104.1185531616211,139.9233856201172
2014-03-13 04:00:00,59.565425872802734,28.040796279907227,22.85283851623535,104.33699798583984,133.64239501953125
2014-03-14 04:00:00,59.595069885253906,27.922685623168945,22.85283851623535,104.97370147705078,134.6574249267578
2014-03-17 04:00:00,60.59586715698242,28.138071060180664,22.917638778686523,104.92999267578125,134.87803649902344
2014-03-18 04:00:00,60.64035415649414,28.374279022216797,22.820436477661133,105.09231567382812,134.73095703125
2014-03-19 04:00:00,59.81006622314453,27.804582595825195,22.0914306640625,104.1747055053711,133.08343505859375
2014-03-20 04:00:00,60.2177848815918,27.964370727539062,21.99422264099121,104.61162567138672,133.44383239746094
2014-03-21 04:00:00,60.09917068481445,28.20059585571289,22.19403648376465,105.71654510498047,132.63482666015625
2014-03-24 04:00:00,59.97316360473633,27.867109298706055,22.01583480834961,104.8051528930664,133.3408966064453
2014-03-25 04:00:00,60.57362365722656,28.11721420288086,22.27503776550293,105.41691589355469,134.2234649658203
2014-03-26 04:00:00,59.90645217895508,27.728158950805664,22.0212345123291,104.76150512695312,132.8922576904297
2014-03-27 04:00:00,59.80264663696289,27.87405014038086,22.032026290893555,104.61162567138672,133.37765502929688
2014-03-28 04:00:00,60.88494873046875,28.165861129760742,22.103633880615234,104.88631439208984,135.34140014648438
2014-03-31 04:00:00,60.69223403930664,28.367334365844727,22.16330337524414,105.17346954345703,135.9444580078125
2014-04-01 04:00:00,60.49946212768555,28.402070999145508,21.98429298400879,105.79764556884766,136.3856964111328
2014-04-02 04:00:00,60.247432708740234,28.353445053100586,22.081937789916992,106.08477783203125,135.65025329589844
2014-04-03 04:00:00,60.23262405395508,28.402070999145508,21.913795471191406,105.69154357910156,134.576416015625
2014-04-04 04:00:00,59.84713363647461,28.51323699951172,22.09821891784668,105.83511352539062,131.6492919921875
2014-04-07 04:00:00,59.80264663696289,28.5479793548584,22.515867233276367,105.97869110107422,130.2224884033203
2014-04-08 04:00:00,60.658565521240234,28.596620559692383,22.738258361816406,106.97118377685547,130.5313720703125
2014-04-09 04:00:00,60.93394088745117,28.700820922851562,22.678586959838867,106.19719696044922,130.04595947265625
2014-04-10 04:00:00,60.69577407836914,28.10333251953125,22.412813186645508,105.69154357910156,127.49391174316406
2014-04-11 04:00:00,59.95151138305664,27.825414657592773,22.472484588623047,105.1672134399414,125.38310241699219
2014-04-14 04:00:00,60.517120361328125,27.860166549682617,22.472484588623047,105.79138946533203,126.18473052978516
2014-04-15 04:00:00,60.79253387451172,28.283958435058594,23.090845108032227,106.67780303955078,128.074951171875
2014-04-16 04:00:00,61.31352233886719,28.415971755981445,23.204750061035156,107.40815734863281,132.200927734375
2014-04-17 04:00:00,61.514503479003906,28.686933517456055,22.72199249267578,107.53921508789062,131.6272430419922
2014-04-21 04:00:00,61.84196472167969,28.75640296936035,22.743684768676758,108.08853912353516,132.61276245117188
2014-04-22 04:00:00,62.4671630859375,28.64524269104004,23.00946617126465,108.18213653564453,132.74522399902344
2014-04-23 04:00:00,62.54159164428711,28.443756103515625,22.93352508544922,108.18213653564453,132.4730224609375
2014-04-24 04:00:00,62.19178009033203,28.64524269104004,23.183042526245117,108.61908721923828,132.78192138671875
2014-04-25 04:00:00,61.83452606201172,28.297853469848633,23.264406204223633,108.35067749023438,132.53189086914062
2014-04-28 04:00:00,62.11735916137695,28.443756103515625,23.638675689697266,109.61158752441406,132.27447509765625
2014-04-29 04:00:00,61.7750129699707,28.409021377563477,23.639774322509766,109.83006286621094,136.34161376953125
2014-04-30 04:00:00,62.16199493408203,28.228376388549805,23.667016983032227,109.55538940429688,138.1288299560547
2014-05-01 04:00:00,64.17900848388672,28.443756103515625,23.53628921508789,109.97989654541016,139.01873779296875
2014-05-02 04:00:00,64.7520751953125,28.339542388916016,23.53628921508789,106.4531021118164,137.40805053710938
2014-05-05 04:00:00,65.7940902709961,28.617446899414062,23.705135345458984,107.32072448730469,140.45294189453125
2014-05-06 04:00:00,64.90093994140625,28.228376388549805,23.579864501953125,106.65283966064453,138.452392578125
2014-05-07 04:00:00,65.75684356689453,28.63829803466797,24.08097267150879,108.11347961425781,137.79783630371094
2014-05-08 04:00:00,65.68244171142578,28.749469757080078,23.96114730834961,107.05233764648438,138.4671173095703
2014-05-09 04:00:00,65.98014068603516,28.624408721923828,23.846759796142578,107.13969421386719,140.18072509765625
2014-05-12 04:00:00,65.7270736694336,28.770299911499023,24.010183334350586,107.28328704833984,141.42376708984375
2014-05-13 04:00:00,65.89082336425781,28.735567092895508,23.79229164123535,106.38443756103516,142.6519775390625
2014-05-14 04:00:00,66.06201171875,28.67304039001465,23.748714447021484,107.14598083496094,143.74781799316406
2014-05-15 04:00:00,65.98760223388672,28.478506088256836,23.51993751525879,106.45933532714844,144.0934600830078
2014-05-16 04:00:00,66.13643646240234,28.798093795776367,23.90121841430664,107.59539794921875,143.6154327392578
2014-05-19 04:00:00,65.37730407714844,28.568828582763672,23.786849975585938,107.32072448730469,144.5568389892578
2014-05-20 04:00:00,65.51868438720703,28.36039161682129,23.79229164123535,106.62162780761719,142.32830810546875
2014-05-21 04:00:00,65.77918243408203,28.207538604736328,23.61252784729004,106.3157958984375,143.1962432861328
2014-05-22 04:00:00,65.83872985839844,28.138071060180664,23.36197853088379,105.94123840332031,143.74049377441406
2014-05-23 04:00:00,65.80155944824219,28.499343872070312,23.383760452270508,106.97118377685547,144.45388793945312
2014-05-27 04:00:00,66.24065399169922,28.805034637451172,23.503604888916016,107.60785675048828,145.7482452392578
2014-05-28 04:00:00,66.38207244873047,28.51323699951172,23.509042739868164,106.39066314697266,146.0057373046875
2014-05-29 04:00:00,66.5234603881836,28.721662521362305,23.717988967895508,106.10977172851562,146.77061462402344
2014-05-30 04:00:00,66.70952606201172,28.839778900146484,23.685178756713867,107.60164642333984,146.17486572265625
2014-06-02 04:00:00,65.78662872314453,28.839778900146484,23.789127349853516,107.44559478759766,147.14564514160156
2014-06-03 04:00:00,66.03224182128906,28.52018928527832,23.67424201965332,106.7464599609375,144.68182373046875
2014-06-04 04:00:00,66.24809265136719,28.749469757080078,23.575773239135742,107.42060852050781,146.96185302734375
2014-06-05 04:00:00,66.78395080566406,29.548442840576172,24.128250122070312,108.98737335205078,147.13832092285156
2014-06-06 04:00:00,67.2975082397461,29.31220817565918,24.106369018554688,107.88253784179688,148.55047607421875
2014-06-09 04:00:00,66.73188018798828,29.011117935180664,23.663288116455078,106.94618225097656,148.34445190429688
2014-06-10 04:00:00,66.47882843017578,28.808048248291016,23.657835006713867,107.11473846435547,148.55047607421875
2014-06-11 04:00:00,66.06946563720703,28.843053817749023,23.76175880432129,106.9448471069336,148.20469665527344
2014-06-12 04:00:00,65.67501068115234,28.68199348449707,23.898513793945312,106.6301498413086,149.1167449951172
2014-06-13 04:00:00,66.07846069335938,28.64698600769043,23.986024856567383,106.69308471679688,151.53646850585938
2014-06-16 04:00:00,65.69740295410156,28.64698600769043,23.778169631958008,106.35327911376953,152.10275268554688
2014-06-17 04:00:00,65.92156219482422,28.731014251708984,23.893041610717773,106.85042572021484,152.14686584472656
2014-06-18 04:00:00,65.80200958251953,28.976112365722656,24.166542053222656,107.5301284790039,153.4119110107422
2014-06-19 04:00:00,66.31007385253906,29.18619155883789,24.336122512817383,107.84477233886719,152.463134765625
2014-06-20 04:00:00,66.57157897949219,28.906082153320312,24.58226203918457,108.3230972290039,153.8605194091797
2014-06-23 04:00:00,66.5641098022461,28.857059478759766,24.336122512817383,107.79444122314453,153.7501983642578
2014-06-24 04:00:00,66.68367767333984,28.969085693359375,24.27047348022461,107.58676147460938,154.05178833007812
2014-06-25 04:00:00,66.70603942871094,29.10214614868164,24.237642288208008,106.8000717163086,153.27215576171875
2014-06-26 04:00:00,66.22042846679688,28.780031204223633,24.128250122070312,106.57978057861328,153.47076416015625
2014-06-27 04:00:00,66.51179504394531,28.836057662963867,24.289194107055664,108.35456848144531,154.52980041503906
2014-06-30 04:00:00,67.22908020019531,28.773035049438477,24.399044036865234,107.83849334716797,154.51504516601562
2014-07-01 04:00:00,67.02735137939453,28.80105209350586,24.64072608947754,108.2979507446289,156.294921875
2014-07-02 04:00:00,67.04973602294922,28.82905387878418,24.481430053710938,108.01467895507812,155.78744506835938
2014-07-03 04:00:00,67.25151824951172,28.639986038208008,24.2946834564209,107.53638458251953,156.64796447753906
2014-07-07 04:00:00,67.78944396972656,28.80105209350586,24.464967727661133,107.4105453491211,156.0816650390625
2014-07-08 04:00:00,67.51301574707031,28.794044494628906,24.574819564819336,107.31612396240234,154.2650604248047
2014-07-09 04:00:00,67.89403533935547,28.745031356811523,24.618764877319336,107.33502960205078,156.3538055419922
2014-07-10 04:00:00,68.29750061035156,28.87105941772461,24.79452133178711,107.78182983398438,155.5595245361328
2014-07-11 04:00:00,68.46936798095703,28.913082122802734,24.778060913085938,107.8133316040039,155.4859619140625
2014-07-14 04:00:00,68.71590423583984,29.123153686523438,24.920862197875977,108.33564758300781,155.30203247070312
2014-07-15 04:00:00,68.46186065673828,29.032123565673828,24.92635726928711,108.36084747314453,155.52273559570312
2014-07-16 04:00:00,68.77568054199219,29.207185745239258,24.865936279296875,108.54962921142578,154.4562530517578
2014-07-17 04:00:00,67.87163543701172,29.025129318237305,24.882400512695312,108.23493957519531,153.36776733398438
2014-07-18 04:00:00,69.08949279785156,29.207185745239258,25.151546478271484,109.00908660888672,154.94163513183594
2014-07-21 04:00:00,68.63372802734375,29.095134735107422,25.03621482849121,108.81398010253906,154.72840881347656
2014-07-22 04:00:00,69.39583587646484,29.3962459564209,24.849443435668945,108.9649887084961,156.7950897216797
2014-07-23 04:00:00,69.45559692382812,29.42424774169922,24.876907348632812,109.50628662109375,158.50135803222656
2014-07-24 04:00:00,69.01476287841797,29.3192195892334,24.563827514648438,110.22998046875,159.67808532714844
2014-07-25 04:00:00,68.90271759033203,29.151172637939453,24.54736328125,109.29855346679688,160.3400421142578
2014-07-28 04:00:00,69.03721618652344,29.522294998168945,24.591297149658203,110.4439926147461,159.83987426757812
2014-07-29 04:00:00,68.99982452392578,29.242202758789062,24.481430053710938,109.83351135253906,158.1924591064453
2014-07-30 04:00:00,71.91373443603516,29.011117935180664,23.959131240844727,110.2992172241211,158.6779327392578
2014-07-31 04:00:00,70.52405548095703,28.576955795288086,23.744016647338867,108.00211334228516,157.77325439453125
2014-08-01 04:00:00,70.49414825439453,28.39490509033203,23.705415725708008,108.68807983398438,155.4638214111328
2014-08-04 04:00:00,71.39820861816406,28.492935180664062,23.898462295532227,108.71328735351562,155.72125244140625
2014-08-05 04:00:00,70.8228759765625,28.121807098388672,23.854333877563477,107.6937484741211,154.90492248535156
2014-08-06 04:00:00,71.4654541015625,27.974754333496094,23.903966903686523,108.75103759765625,153.65463256835938
2014-08-07 04:00:00,72.65343475341797,27.918739318847656,24.019794464111328,108.43006896972656,154.1547393798828
2014-08-08 04:00:00,73.30347442626953,28.156816482543945,24.15768051147461,109.07830810546875,154.74307250976562
2014-08-11 04:00:00,73.24369812011719,28.24785804748535,24.09701156616211,109.31745910644531,155.4564971923828
2014-08-12 04:00:00,72.2574234008789,28.205821990966797,24.141136169433594,109.40555572509766,156.3832244873047
2014-08-13 04:00:00,72.63101196289062,28.625972747802734,24.576868057250977,110.5887451171875,158.0306396484375
2014-08-14 04:00:00,72.88501739501953,28.59096908569336,24.57134437561035,110.42509460449219,160.06057739257812
2014-08-15 04:00:00,73.3781509399414,28.569961547851562,24.65958595275879,110.14189910888672,159.56040954589844
2014-08-18 04:00:00,74.55117797851562,28.906082153320312,24.885705947875977,110.5887451171875,161.71536254882812
2014-08-19 04:00:00,74.01324462890625,28.899070739746094,24.957426071166992,111.06073760986328,162.31846618652344
2014-08-20 04:00:00,73.71439361572266,28.969085693359375,25.056699752807617,111.5453109741211,162.08306884765625
2014-08-21 04:00:00,73.91612243652344,28.808048248291016,25.04015350341797,111.19290924072266,164.43666076660156
2014-08-22 04:00:00,73.31840515136719,28.64698600769043,24.869165420532227,110.0978012084961,163.86293029785156
2014-08-25 04:00:00,73.8936996459961,28.59096908569336,24.720258712768555,109.49996948242188,163.0465850830078
2014-08-26 04:00:00,73.6695556640625,28.569961547851562,24.687166213989258,109.22306823730469,159.7810821533203
2014-08-27 04:00:00,73.8189926147461,28.53495216369629,24.65958595275879,109.42443084716797,159.87667846679688
2014-08-28 04:00:00,73.80406188964844,28.52796173095703,24.688947677612305,109.41188049316406,159.00146484375
2014-08-29 04:00:00,73.6695556640625,28.667985916137695,24.7664794921875,110.2489242553711,160.52389526367188
2014-09-02 04:00:00,73.80406188964844,28.64698600769043,24.716630935668945,110.32443237304688,161.3990936279297
2014-09-03 04:00:00,73.30347442626953,28.513935089111328,24.688947677612305,110.39991760253906,161.2593994140625
2014-09-04 04:00:00,73.6695556640625,28.422916412353516,24.711088180541992,109.66987609863281,160.81814575195312
2014-09-05 04:00:00,74.43912506103516,28.892074584960938,25.115365982055664,111.16775512695312,161.30349731445312
2014-09-08 04:00:00,74.23739624023438,29.025129318237305,24.910463333129883,110.7586441040039,161.0093231201172
2014-09-09 04:00:00,73.63966369628906,28.955097198486328,24.716630935668945,110.28032684326172,159.38392639160156
2014-09-10 04:00:00,72.8252944946289,28.464929580688477,24.39543342590332,108.62517547607422,160.1635284423828
2014-09-11 04:00:00,73.09422302246094,28.29686164855957,24.229270935058594,108.61250305175781,159.70750427246094
2014-09-12 04:00:00,71.73442840576172,27.34453773498535,23.537006378173828,105.3766098022461,159.3986358642578
2014-09-15 04:00:00,71.08440399169922,27.190479278564453,23.476093292236328,105.49713134765625,158.6043701171875
2014-09-16 04:00:00,71.33098602294922,27.30252456665039,23.719778060913086,106.06816101074219,159.31036376953125
2014-09-17 04:00:00,71.45050811767578,27.38726806640625,23.559162139892578,105.70018005371094,159.40597534179688
2014-09-18 04:00:00,71.63729095458984,27.05533218383789,23.1271915435791,104.7674560546875,161.14901733398438
2014-09-19 04:00:00,71.36731719970703,27.295454025268555,23.326574325561523,104.66593170166016,159.95018005371094
2014-09-22 04:00:00,70.72979736328125,26.963533401489258,23.06072235107422,103.77132415771484,157.5673370361328
2014-09-23 04:00:00,70.44483947753906,26.808164596557617,22.767210006713867,103.45406341552734,153.90463256835938
2014-09-24 04:00:00,70.63983154296875,26.85759735107422,22.645362854003906,103.49846649169922,154.51504516601562
2014-09-25 04:00:00,69.8373794555664,26.4479923248291,22.678611755371094,103.7396011352539,151.6982421875
2014-09-26 04:00:00,70.08484649658203,26.86466407775879,22.944435119628906,104.68498229980469,154.2356414794922
2014-09-29 04:00:00,70.15987396240234,26.963533401489258,22.86264991760254,105.27507019042969,155.97134399414062
2014-09-30 04:00:00,70.21985626220703,26.62454605102539,22.690216064453125,105.22433471679688,156.2728271484375
2014-10-01 04:00:00,70.08484649658203,26.525671005249023,22.79033851623535,105.17354583740234,151.8012237548828
2014-10-02 04:00:00,70.11485290527344,26.518611907958984,22.79033851623535,105.25601196289062,150.52149963378906
2014-10-03 04:00:00,70.4073486328125,26.575115203857422,22.86264991760254,106.34101104736328,153.54425048828125
2014-10-06 04:00:00,70.4073486328125,26.645732879638672,22.96279525756836,105.87149047851562,151.8894805908203
2014-10-07 04:00:00,70.0173568725586,26.342052459716797,22.86821937561035,105.04029083251953,148.80784606933594
2014-10-08 04:00:00,71.49479675292969,26.914104461669922,23.457866668701172,107.46405029296875,152.01451110839844
2014-10-09 04:00:00,71.05982208251953,26.575115203857422,23.78607177734375,107.5401840209961,147.6090087890625
2014-10-10 04:00:00,71.02984619140625,26.327926635742188,23.658124923706055,106.91838836669922,142.76959228515625
2014-10-13 04:00:00,69.77735900878906,26.2502498626709,23.691503524780273,106.79149627685547,141.87234497070312
2014-10-14 04:00:00,70.00987243652344,27.034156799316406,24.058645248413086,108.37139892578125,144.34353637695312
2014-10-15 04:00:00,68.9823989868164,26.977659225463867,24.347898483276367,107.78768157958984,142.24014282226562
2014-10-16 04:00:00,69.3423843383789,27.13302230834961,24.45915412902832,107.80036163330078,141.38694763183594
2014-10-17 04:00:00,69.87487030029297,27.606199264526367,24.219968795776367,108.82821655273438,151.78648376464844
2014-10-20 04:00:00,70.56482696533203,27.952245712280273,24.564838409423828,109.86244201660156,149.80067443847656
2014-10-21 04:00:00,71.69731140136719,28.39715576171875,24.720603942871094,111.22025299072266,152.27926635742188
2014-10-22 04:00:00,71.2022933959961,28.25590705871582,24.89860725402832,111.80400848388672,147.4324951171875
2014-10-23 04:00:00,71.89979553222656,28.5666561126709,25.004304885864258,112.12760925292969,151.1318817138672
2014-10-24 04:00:00,72.12477111816406,28.76439666748047,25.015422821044922,111.65171813964844,148.9458770751953
2014-10-27 04:00:00,72.10980224609375,28.78558921813965,25.176734924316406,113.60594177246094,146.72166442871094
2014-10-28 04:00:00,72.29728698730469,28.997451782226562,25.115554809570312,114.04374694824219,147.52418518066406
2014-10-29 04:00:00,71.2848129272461,28.948015213012695,25.538318634033203,113.6249771118164,147.08091735839844
2014-10-30 04:00:00,74.17219543457031,28.990386962890625,25.98120880126953,114.06914520263672,158.5000457763672
2014-10-31 04:00:00,73.12224578857422,29.414121627807617,25.707536697387695,116.96240997314453,159.66954040527344
2014-11-03 05:00:00,72.64226531982422,29.541236877441406,26.210172653198242,118.37728881835938,161.13705444335938
2014-11-04 05:00:00,72.65726470947266,29.329360961914062,26.60112762451172,118.42808532714844,161.0758819580078
2014-11-05 05:00:00,73.23473358154297,29.414121627807617,26.40006446838379,118.681884765625,162.6886444091797
2014-11-06 05:00:00,74.65967559814453,29.364694595336914,26.17108726501465,118.37728881835938,164.2325897216797
2014-11-07 05:00:00,74.59968566894531,29.2446231842041,26.176671981811523,118.19966125488281,163.59059143066406
2014-11-10 05:00:00,74.47218322753906,29.435312271118164,26.30512809753418,119.36082458496094,166.64788818359375
2014-11-11 05:00:00,74.6221694946289,29.414121627807617,26.154346466064453,118.87226104736328,169.68228149414062
2014-11-12 05:00:00,74.8021469116211,28.9550724029541,25.880674362182617,117.99030303955078,169.8275604248047
2014-11-13 05:00:00,74.95967102050781,29.025705337524414,25.785724639892578,118.675537109375,169.65940856933594
2014-11-14 05:00:00,74.64468383789062,28.79265022277832,25.523237228393555,117.77458953857422,169.7510528564453
2014-11-17 05:00:00,74.65220642089844,28.96213722229004,25.72987174987793,118.14257049560547,171.4173126220703
2014-11-18 05:00:00,75.4846420288086,29.22344970703125,25.75222396850586,118.30756378173828,172.059326171875
2014-11-19 05:00:00,75.60465240478516,28.84207534790039,25.63492774963379,116.69593811035156,172.49502563476562
2014-11-20 05:00:00,75.52964782714844,28.91975975036621,25.646106719970703,116.73397064208984,170.11790466308594
2014-11-21 05:00:00,76.57211303710938,29.12458038330078,25.6684513092041,117.68572998046875,170.96640014648438
2014-11-24 05:00:00,76.84962463378906,29.301116943359375,25.863906860351562,117.4953842163086,171.59312438964844
2014-11-25 05:00:00,78.1245346069336,29.37880516052246,25.908599853515625,117.63496398925781,173.14471435546875
2014-11-26 05:00:00,78.52203369140625,29.66128921508789,26.033632278442383,118.41542053222656,173.0912322998047
2014-11-28 05:00:00,78.7545166015625,29.859041213989258,26.050447463989258,119.0499267578125,173.63389587402344
2014-12-01 05:00:00,77.61455535888672,29.880224227905273,26.050447463989258,118.18067169189453,171.34854125976562
2014-12-02 05:00:00,76.474609375,30.120346069335938,26.078489303588867,118.00299072265625,172.28860473632812
2014-12-03 05:00:00,76.25711822509766,30.16271209716797,25.94952964782715,118.09818267822266,174.16896057128906
2014-12-04 05:00:00,76.20463562011719,30.042654037475586,25.882251739501953,117.69841003417969,176.13328552246094
2014-12-05 05:00:00,75.40214538574219,30.07090950012207,25.51779556274414,117.10198974609375,177.08103942871094
2014-12-08 05:00:00,75.57464599609375,30.22627830505371,25.495351791381836,117.71746826171875,175.04029846191406
2014-12-09 05:00:00,75.58214569091797,30.332210540771484,25.54021644592285,117.95856475830078,175.68995666503906
2014-12-10 05:00:00,75.12462615966797,30.141529083251953,25.64113998413086,117.79988861083984,175.59059143066406
2014-12-11 05:00:00,74.95967102050781,30.289825439453125,26.072891235351562,117.93421936035156,177.5166778564453
2014-12-12 05:00:00,74.21435546875,29.83078956604004,26.106531143188477,116.44461822509766,172.99192810058594
2014-12-15 05:00:00,73.3636703491211,29.38949203491211,26.061660766601562,115.12123107910156,169.5752716064453
2014-12-16 05:00:00,72.10640716552734,29.446422576904297,26.106531143188477,114.34129333496094,168.1689453125
2014-12-17 05:00:00,73.13028717041016,30.16533660888672,26.717695236206055,116.91131591796875,171.7230682373047
2014-12-18 05:00:00,74.21435546875,30.350387573242188,26.9195556640625,118.49042510986328,174.42115783691406
2014-12-19 05:00:00,74.92955780029297,30.25075340270996,27.250362396240234,118.24105834960938,178.9307098388672
2014-12-22 05:00:00,75.79529571533203,30.869985580444336,27.62042999267578,120.51063537597656,178.54859924316406
2014-12-23 05:00:00,75.77273559570312,30.948286056518555,27.525108337402344,120.58097076416016,177.3103485107422
2014-12-24 05:00:00,75.84803771972656,30.684919357299805,27.710153579711914,119.82656860351562,178.21229553222656
2014-12-26 05:00:00,75.76521301269531,30.934053421020508,27.648473739624023,120.16539001464844,177.90652465820312
2014-12-29 05:00:00,75.7576675415039,30.96964454650879,27.794252395629883,121.05403900146484,175.7816619873047
2014-12-30 05:00:00,75.53935241699219,31.062170028686523,27.52581787109375,120.58731842041016,175.55235290527344
2014-12-31 05:00:00,74.41764068603516,30.627981185913086,26.8504638671875,118.17711639404297,173.29757690429688
2015-01-02 05:00:00,75.03494262695312,30.912704467773438,27.362598419189453,119.69871520996094,173.2364501953125
2015-01-05 05:00:00,73.95087432861328,30.891347885131836,27.925386428833008,120.26130676269531,171.45553588867188
2015-01-06 05:00:00,73.75511932373047,30.99810791015625,28.291181564331055,122.31350708007812,167.7179718017578
2015-01-07 05:00:00,74.53055572509766,31.46788215637207,28.752681732177734,124.81964111328125,168.26828002929688
2015-01-08 05:00:00,75.22315979003906,31.47501564025879,27.9929141998291,126.52014923095703,170.2784423828125
2015-01-09 05:00:00,74.83919525146484,31.425188064575195,28.324970245361328,126.90372467041016,165.77655029296875
2015-01-12 05:00:00,74.51548767089844,31.7454776763916,28.71890640258789,126.67999267578125,165.76885986328125
2015-01-13 05:00:00,73.6873779296875,31.11199951171875,28.775178909301758,127.1722640991211,166.0516815185547
2015-01-14 05:00:00,73.22062683105469,31.119102478027344,29.095977783203125,127.10835266113281,167.29757690429688
2015-01-15 05:00:00,72.48282623291016,31.154706954956055,29.382991790771484,127.50472259521484,166.78549194335938
2015-01-16 05:00:00,73.34110260009766,31.425188064575195,29.703784942626953,129.30117797851562,168.33706665039062
