Date,JPM,BAC,GS,WFC,MS
2014-02-19 05:00:00,41.11247253417969,12.62464427947998,128.37014770507812,32.21163558959961,20.94066619873047
2014-02-20 05:00:00,41.34223175048828,12.7025728225708,129.34519958496094,32.282379150390625,21.208215713500977
2014-02-21 05:00:00,41.36376953125,12.694782257080078,129.34519958496094,32.26116180419922,21.417911529541016
2014-02-24 05:00:00,41.66531753540039,12.881811141967773,130.94918823242188,32.60075378417969,21.916847229003906
2014-02-25 05:00:00,40.94732666015625,12.733747482299805,128.5431365966797,32.60075378417969,21.48299217224121
2014-02-26 05:00:00,40.74630355834961,12.725951194763184,128.44056701660156,32.57952117919922,21.64930534362793
2014-02-27 05:00:00,40.70321273803711,12.850638389587402,130.47604370117188,32.57952117919922,21.953001022338867
2014-02-28 05:00:00,40.79655456542969,12.881811141967773,131.32022094726562,32.84130096435547,22.27115249633789
2014-03-03 05:00:00,40.35857391357422,12.7025728225708,129.9711151123047,32.650272369384766,21.880687713623047
2014-03-04 05:00:00,41.11247253417969,13.037670135498047,133.1189727783203,33.067691802978516,22.488082885742188
2014-03-05 05:00:00,41.758663177490234,13.450942039489746,135.61997985839844,33.315311431884766,23.117170333862305
2014-03-06 05:00:00,42.28999710083008,13.528923988342285,136.17225646972656,33.49217224121094,23.023170471191406
2014-03-07 05:00:00,42.64897918701172,13.513327598571777,137.4818572998047,33.923744201660156,23.29071807861328
2014-03-10 04:00:00,42.50538635253906,13.622493743896484,136.89022827148438,34.06523513793945,23.232864379882812
2014-03-11 04:00:00,41.78020095825195,13.466548919677734,134.0341796875,33.82469177246094,22.921932220458984
2014-03-12 04:00:00,41.58635330200195,13.474340438842773,133.90008544921875,34.04401397705078,22.73393440246582
2014-03-13 04:00:00,41.22733688354492,13.38077163696289,131.51742553710938,33.845909118652344,22.73393440246582
2014-03-14 04:00:00,40.78218460083008,13.100055694580078,130.45233154296875,33.534629821777344,22.488082885742188
2014-03-17 04:00:00,41.34223175048828,13.341778755187988,131.62789916992188,34.051082611083984,22.683313369750977
2014-03-18 04:00:00,41.686859130859375,13.404165267944336,132.61407470703125,34.24211502075195,22.88578224182129
2014-03-19 04:00:00,41.85919189453125,13.599105834960938,132.68507385253906,33.82469177246094,23.001474380493164
2014-03-20 04:00:00,43.15876388549805,13.973397254943848,133.50558471679688,34.68782424926758,23.710105895996094
2014-03-21 04:00:00,43.201839447021484,13.692675590515137,131.71469116210938,34.751487731933594,23.57271957397461
2014-03-24 04:00:00,43.84804153442383,13.544519424438477,130.7442626953125,34.6524543762207,23.457014083862305
2014-03-25 04:00:00,43.74752426147461,13.419753074645996,128.7955780029297,34.63829803466797,22.84239959716797
2014-03-26 04:00:00,43.00799560546875,13.39636516571045,127.5964126586914,34.312843322753906,22.57485008239746
2014-03-27 04:00:00,43.022335052490234,13.26380729675293,128.03817749023438,34.73734664916992,22.34347152709961
2014-03-28 04:00:00,43.1085090637207,13.240410804748535,128.04608154296875,34.87177658081055,22.35070037841797
2014-03-31 04:00:00,43.58956527709961,13.411965370178223,129.26893615722656,35.19013977050781,22.538700103759766
2014-04-01 04:00:00,43.56083297729492,13.521122932434082,130.9020538330078,35.21136474609375,22.567617416381836
2014-04-02 04:00:00,43.69812774658203,13.435355186462402,131.9671630859375,35.204280853271484,22.712242126464844
2014-04-03 04:00:00,43.828163146972656,13.372971534729004,131.0361785888672,35.25379943847656,22.379615783691406
2014-04-04 04:00:00,43.21403503417969,13.03767204284668,128.78770446777344,35.06279373168945,21.960227966308594
2014-04-07 04:00:00,42.628787994384766,12.772553443908691,125.09540557861328,34.426048278808594,21.345598220825195
2014-04-08 04:00:00,42.5203971862793,12.819340705871582,123.51751708984375,34.54632568359375,21.352834701538086
2014-04-09 04:00:00,42.82386779785156,12.959697723388672,124.77983093261719,34.73734664916992,21.85175895690918
2014-04-10 04:00:00,41.472755432128906,12.569812774658203,123.05992126464844,33.75394058227539,21.150360107421875
2014-04-11 04:00:00,39.955440521240234,12.296895980834961,120.48799133300781,34.01572799682617,20.58635902404785
2014-04-14 04:00:00,39.70979690551758,12.47624397277832,122.08158874511719,34.036930084228516,21.012977600097656
2014-04-15 04:00:00,39.594200134277344,12.780353546142578,122.22364807128906,34.510955810546875,21.36729621887207
2014-04-16 04:00:00,39.926551818847656,12.577611923217773,124.0382080078125,34.73027038574219,21.613147735595703
2014-04-17 04:00:00,39.89765167236328,12.593205451965332,124.21183013916016,34.6170654296875,22.242233276367188
2014-04-21 04:00:00,39.760372161865234,12.546420097351074,124.49580383300781,34.751487731933594,22.40131378173828
2014-04-22 04:00:00,40.32394790649414,12.702375411987305,126.59439086914062,34.829307556152344,22.560392379760742
2014-04-23 04:00:00,40.497344970703125,12.764753341674805,126.58650207519531,35.08401107788086,22.4446964263916
2014-04-24 04:00:00,40.598487854003906,12.741363525390625,126.90215301513672,34.89299392700195,22.37238883972168
2014-04-25 04:00:00,40.24446487426758,12.437252044677734,124.84292602539062,34.70197677612305,22.112077713012695
2014-04-28 04:00:00,40.092735290527344,11.657487869262695,123.5017318725586,34.62415313720703,21.75659942626953
2014-04-29 04:00:00,40.53346252441406,11.883624076843262,124.84292602539062,34.999122619628906,22.141090393066406
2014-04-30 04:00:00,40.4467658996582,11.805642127990723,126.08949279785156,35.119388580322266,22.438535690307617
2014-05-01 04:00:00,40.258907318115234,11.766655921936035,126.52342224121094,35.119388580322266,22.648914337158203
2014-05-02 04:00:00,40.15776062011719,11.891419410705566,125.34795379638672,35.07695007324219,22.264419555664062
2014-05-05 04:00:00,39.17512512207031,11.758857727050781,123.35186004638672,35.06279373168945,21.814638137817383
2014-05-06 04:00:00,38.539302825927734,11.48593807220459,121.9238510131836,34.73027038574219,21.37210464477539
2014-05-07 04:00:00,39.052303314208984,11.540521621704102,122.69700622558594,35.19343948364258,21.54621124267578
2014-05-08 04:00:00,39.276268005371094,11.641891479492188,124.18025970458984,35.150691986083984,21.53896713256836
2014-05-09 04:00:00,39.02339553833008,11.493736267089844,124.02244567871094,34.97254180908203,21.531702041625977
2014-05-12 04:00:00,39.485809326171875,11.751060485839844,125.87649536132812,35.45707702636719,22.003257751464844
2014-05-13 04:00:00,39.46413803100586,11.71987247467041,126.45237731933594,35.49271011352539,22.003257751464844
2014-05-14 04:00:00,39.276268005371094,11.571715354919434,125.7976303100586,35.1221923828125,21.945219039916992
2014-05-15 04:00:00,38.66213607788086,11.345582962036133,123.58064270019531,34.936912536621094,21.59699249267578
2014-05-16 04:00:00,38.51763153076172,11.314390182495117,123.41499328613281,34.97254180908203,21.865415573120117
2014-05-19 04:00:00,38.89335250854492,11.439152717590332,124.39327239990234,35.26469421386719,21.87993049621582
2014-05-20 04:00:00,38.81387710571289,11.329989433288574,123.35186004638672,34.88703155517578,21.553470611572266
2014-05-21 04:00:00,39.10285949707031,11.392369270324707,125.71868896484375,35.39295959472656,21.771100997924805
2014-05-22 04:00:00,39.413551330566406,11.470345497131348,126.11316680908203,35.620975494384766,22.046781539916992
2014-05-23 04:00:00,39.399112701416016,11.478141784667969,126.35773468017578,35.742103576660156,22.11932945251465
2014-05-27 04:00:00,39.839847564697266,11.868026733398438,127.6279525756836,36.02001190185547,22.576372146606445
2014-05-28 04:00:00,40.06382751464844,11.805642127990723,127.60420227050781,35.94161605834961,22.438535690307617
2014-05-29 04:00:00,40.258907318115234,11.813440322875977,127.24798583984375,35.82048416137695,22.583621978759766
2014-05-30 04:00:00,40.1505241394043,11.805642127990723,126.51168823242188,36.18388748168945,22.387754440307617
2014-06-02 04:00:00,39.9915771484375,11.899215698242188,126.68588256835938,36.40479278564453,22.41676902770996
2014-06-03 04:00:00,40.17219924926758,11.860225677490234,128.08714294433594,36.40479278564453,22.3804931640625
2014-06-04 04:00:00,40.230018615722656,11.860225677490234,128.55413818359375,36.369171142578125,22.63440704345703
2014-06-05 04:00:00,40.916404724121094,12.031776428222656,128.70458984375,36.78957748413086,22.94635772705078
2014-06-06 04:00:00,41.16205596923828,12.156540870666504,131.56243896484375,37.038963317871094,23.178508758544922
2014-06-09 04:00:00,41.487186431884766,12.351479530334473,131.41192626953125,37.4166259765625,23.20026969909668
2014-06-10 04:00:00,41.834007263183594,12.413861274719238,131.697021484375,37.47364044189453,23.272817611694336
2014-06-11 04:00:00,41.37882614135742,12.156540870666504,130.9607696533203,37.2242317199707,22.989885330200195
2014-06-12 04:00:00,41.212642669677734,12.023977279663086,131.3803253173828,36.84658432006836,23.018905639648438
2014-06-13 04:00:00,41.212642669677734,12.039570808410645,131.3249053955078,36.98196792602539,22.91733741760254
2014-06-16 04:00:00,41.089805603027344,11.914811134338379,131.293212890625,36.40479278564453,23.004396438598633
2014-06-17 04:00:00,41.487186431884766,12.156540870666504,133.16943359375,36.81096649169922,23.577512741088867
2014-06-18 04:00:00,41.74730682373047,12.203323364257812,134.46771240234375,37.08173370361328,23.69358253479004
2014-06-19 04:00:00,41.4005012512207,12.125347137451172,134.36474609375,37.06748962402344,23.606525421142578
2014-06-20 04:00:00,41.581119537353516,12.055122375488281,134.45181274414062,37.687408447265625,23.42515754699707
2014-06-23 04:00:00,42.043540954589844,12.203372955322266,134.76852416992188,37.751529693603516,23.59201431274414
2014-06-24 04:00:00,41.487186431884766,12.086331367492676,133.1773681640625,37.402381896972656,23.236536026000977
2014-06-25 04:00:00,41.566680908203125,12.070730209350586,133.2960968017578,37.48074722290039,23.381629943847656
2014-06-26 04:00:00,41.46552658081055,12.02391529083252,133.00315856933594,37.316871643066406,23.134973526000977
2014-06-27 04:00:00,41.566680908203125,11.961492538452148,132.0294952392578,37.69453430175781,22.888322830200195
2014-06-30 04:00:00,41.6317024230957,11.992701530456543,132.55194091796875,37.4522590637207,23.45418357849121
2014-07-01 04:00:00,41.88636016845703,12.172165870666504,132.05322265625,37.56625747680664,23.446924209594727
2014-07-02 04:00:00,41.44981002807617,12.367232322692871,132.11656188964844,37.52352523803711,23.57025718688965
2014-07-03 04:00:00,41.508033752441406,12.507678031921387,134.1510467529297,37.76577377319336,23.664560317993164
2014-07-07 04:00:00,41.231544494628906,12.437454223632812,132.8211669921875,37.40950393676758,23.497711181640625
2014-07-08 04:00:00,40.5694465637207,12.156558990478516,130.5491180419922,37.23136520385742,23.03340721130371
2014-07-09 04:00:00,40.75863265991211,12.172165870666504,130.3590850830078,37.188602447509766,23.22203254699707
2014-07-10 04:00:00,40.423927307128906,12.047319412231445,129.36953735351562,36.9178352355957,22.98262596130371
2014-07-11 04:00:00,40.598533630371094,12.000503540039062,130.4620361328125,36.68981170654297,22.786754608154297
2014-07-14 04:00:00,40.955074310302734,12.148752212524414,132.20361328125,36.56155014038086,23.07693099975586
2014-07-15 04:00:00,42.39565658569336,12.336019515991211,133.92147827148438,36.59006881713867,23.214780807495117
2014-07-16 04:00:00,42.71578598022461,12.101934432983398,134.95059204101562,36.461788177490234,23.577512741088867
2014-07-17 04:00:00,42.09735107421875,11.860054016113281,134.68939208984375,36.11265563964844,23.432418823242188
2014-07-18 04:00:00,42.3665657043457,12.086331367492676,135.74224853515625,36.54016876220703,23.679067611694336
2014-07-21 04:00:00,42.37383270263672,12.10974407196045,135.94012451171875,36.376285552978516,23.613786697387695
2014-07-22 04:00:00,42.68669128417969,12.10974407196045,138.5526123046875,36.59006881713867,23.874948501586914
2014-07-23 04:00:00,42.92679214477539,12.10974407196045,139.97756958007812,36.57581329345703,24.194154739379883
2014-07-24 04:00:00,43.05046844482422,12.187767028808594,139.5342254638672,36.761085510253906,24.230422973632812
2014-07-25 04:00:00,42.93405532836914,12.164362907409668,138.85342407226562,36.768192291259766,24.11434555053711
2014-07-28 04:00:00,43.06502151489258,12.094134330749512,139.28878784179688,36.768192291259766,23.991016387939453
2014-07-29 04:00:00,42.66485595703125,11.969292640686035,138.96420288085938,36.72543716430664,23.758169174194336
2014-07-30 04:00:00,42.86130905151367,12.156558990478516,139.1383819580078,37.124481201171875,24.26025390625
2014-07-31 04:00:00,41.95912170410156,11.899068832397461,136.8505096435547,36.26940155029297,23.532594680786133
2014-08-01 04:00:00,41.09328842163086,11.688397407531738,134.7764892578125,35.87749481201172,22.994125366210938
2014-08-04 04:00:00,41.216983795166016,11.743016242980957,135.9163818359375,36.33354187011719,23.161483764648438
2014-08-05 04:00:00,40.7877197265625,11.704005241394043,134.11935424804688,35.91312026977539,22.855865478515625
2014-08-06 04:00:00,40.91139602661133,11.860054016113281,134.37271118164062,35.920291900634766,22.965023040771484
2014-08-07 04:00:00,40.6785774230957,11.797636032104492,133.86607360839844,35.661983489990234,22.81948471069336
2014-08-08 04:00:00,40.99142837524414,11.860054016113281,136.36766052246094,35.87724304199219,23.248809814453125
2014-08-11 04:00:00,40.97688674926758,11.875661849975586,136.52597045898438,35.798316955566406,23.343400955200195
2014-08-12 04:00:00,40.998714447021484,11.867857933044434,136.4230499267578,35.719390869140625,23.292463302612305
2014-08-13 04:00:00,41.267921447753906,11.899068832397461,136.4547576904297,35.87007141113281,23.299739837646484
2014-08-14 04:00:00,41.457096099853516,11.953690528869629,136.73974609375,36.14991760253906,23.40888786315918
2014-08-15 04:00:00,41.289737701416016,11.875661849975586,136.0826416015625,36.02793502807617,23.44527816772461
2014-08-18 04:00:00,41.63898468017578,12.055122375488281,138.18052673339844,36.37234878540039,23.729066848754883
2014-08-19 04:00:00,41.87908172607422,12.055122375488281,137.7134552001953,36.494346618652344,23.670848846435547
2014-08-20 04:00:00,41.93728256225586,12.10974407196045,137.76881408691406,36.487159729003906,23.67812728881836
2014-08-21 04:00:00,42.56299591064453,12.609112739562988,138.6554718017578,36.8028678894043,24.034679412841797
2014-08-22 04:00:00,42.55572509765625,12.585702896118164,138.9088592529297,36.72394943237305,24.354854583740234
2014-08-25 04:00:00,43.17415237426758,12.71054744720459,140.8087615966797,36.917694091796875,24.886043548583984
2014-08-26 04:00:00,43.46520233154297,12.741758346557617,140.83241271972656,36.996612548828125,25.03158950805664
2014-08-27 04:00:00,43.356056213378906,12.6403226852417,141.19775390625,36.83876037597656,24.83510971069336
2014-08-28 04:00:00,43.043190002441406,12.492072105407715,141.07070922851562,36.702430725097656,24.784177780151367
2014-08-29 04:00:00,43.25418472290039,12.554492950439453,142.2300567626953,36.910518646240234,24.96609115600586
2014-09-02 04:00:00,43.414249420166016,12.69494342803955,142.75416564941406,37.00379180908203,25.140724182128906
2014-09-03 04:00:00,43.43609619140625,12.601024627685547,142.61917114257812,36.989437103271484,25.14800262451172
2014-09-04 04:00:00,43.443359375,12.608848571777344,143.0003662109375,37.00379180908203,25.249874114990234
2014-09-05 04:00:00,43.588871002197266,12.538409233093262,142.7383575439453,37.06119918823242,25.198936462402344
2014-09-08 04:00:00,43.5743293762207,12.796689987182617,143.02418518066406,36.93204116821289,25.366300582885742
2014-09-09 04:00:00,42.9704475402832,12.63232707977295,140.87217712402344,36.645015716552734,24.675018310546875
2014-09-10 04:00:00,43.08685302734375,12.804515838623047,142.8335723876953,36.96791458129883,24.98064613342285
2014-09-11 04:00:00,43.479736328125,12.968878746032715,143.7309112548828,37.01813888549805,25.271711349487305
2014-09-12 04:00:00,43.67617416381836,13.141066551208496,145.45411682128906,37.097076416015625,25.475448608398438
2014-09-15 04:00:00,43.6107063293457,13.101930618286133,146.09730529785156,37.269287109375,25.620983123779297
2014-09-16 04:00:00,43.647090911865234,13.078453063964844,146.14495849609375,37.53477478027344,25.548227310180664
2014-09-17 04:00:00,43.879886627197266,13.125411033630371,146.76437377929688,37.67828369140625,25.875667572021484
2014-09-18 04:00:00,44.6147575378418,13.336732864379883,149.20223999023438,38.20209503173828,26.290437698364258
2014-09-19 04:00:00,44.46195983886719,13.2662935256958,147.86019897460938,38.28819274902344,26.021196365356445
2014-09-22 04:00:00,44.31644821166992,13.32890510559082,147.13755798339844,37.9581184387207,25.599151611328125
2014-09-23 04:00:00,44.33827590942383,13.344561576843262,146.978759765625,37.384090423583984,25.482725143432617
2014-09-24 04:00:00,44.840301513671875,13.446309089660645,149.13868713378906,37.405609130859375,25.45362663269043
2014-09-25 04:00:00,43.76350402832031,13.188021659851074,146.18466186523438,36.88898468017578,24.900596618652344
2014-09-26 04:00:00,44.06179428100586,13.32890510559082,147.00259399414062,37.21904373168945,25.2134952545166
2014-09-29 04:00:00,43.89445877075195,13.313257217407227,145.97816467285156,37.08989715576172,25.10434913635254
2014-09-30 04:00:00,43.82897186279297,13.344561576843262,145.771728515625,37.21904373168945,25.155284881591797
2014-10-01 04:00:00,43.48701095581055,13.164545059204102,143.49269104003906,36.78134536743164,24.711402893066406
2014-10-02 04:00:00,43.09879684448242,13.211503982543945,145.22381591796875,36.881797790527344,24.944259643554688
2014-10-03 04:00:00,44.168212890625,13.532403945922852,149.34515380859375,37.384090423583984,25.504554748535156
2014-10-06 04:00:00,44.08032989501953,13.532403945922852,148.87667846679688,37.3338623046875,25.46090316772461
2014-10-07 04:00:00,43.41377258300781,13.211503982543945,145.95433044433594,36.65218734741211,24.755069732666016
2014-10-08 04:00:00,44.24146270751953,13.399344444274902,148.2096710205078,37.41996765136719,25.10434913635254
2014-10-09 04:00:00,43.274600982666016,12.984528541564941,143.94528198242188,36.680904388427734,24.23114013671875
2014-10-10 04:00:00,42.86440658569336,12.898438453674316,143.23854064941406,36.33647537231445,23.969194412231445
2014-10-13 04:00:00,42.6007194519043,12.835824966430664,141.9600830078125,36.02075958251953,23.903697967529297
2014-10-14 04:00:00,42.47620391845703,12.9297456741333,141.904541015625,35.037723541259766,24.020130157470703
2014-10-15 04:00:00,40.67430877685547,12.33491325378418,140.74508666992188,34.33454132080078,23.729066848754883
2014-10-16 04:00:00,40.34470748901367,12.585368156433105,137.04464721679688,34.535430908203125,23.670848846435547
2014-10-17 04:00:00,41.16507339477539,12.687117576599121,140.48306274414062,34.937252044677734,24.17293930053711
2014-10-20 04:00:00,41.48002624511719,12.726248741149902,141.2215576171875,35.28886032104492,24.245708465576172
2014-10-21 04:00:00,42.43225860595703,12.992361068725586,143.07974243164062,36.200138092041016,24.784177780151367
2014-10-22 04:00:00,42.080665588378906,12.835824966430664,140.41952514648438,35.99922180175781,24.32574462890625
2014-10-23 04:00:00,42.5274772644043,12.992361068725586,142.9844970703125,36.30777359008789,24.711402893066406
2014-10-24 04:00:00,43.02556610107422,13.086276054382324,145.5970458984375,36.73828887939453,24.973365783691406
2014-10-27 04:00:00,42.95231246948242,12.984528541564941,146.04171752929688,36.81723403930664,24.711402893066406
2014-10-28 04:00:00,43.677459716796875,13.14888858795166,147.95553588867188,37.15447235107422,25.002470016479492
2014-10-29 04:00:00,43.42841720581055,13.297598838806152,147.7649688720703,37.43431854248047,25.097341537475586
2014-10-30 04:00:00,43.50166320800781,13.32890510559082,148.4716796875,37.64241027832031,25.192218780517578
2014-10-31 04:00:00,44.300071716308594,13.430654525756836,150.8697967529297,38.09446716308594,25.506027221679688
2014-11-03 05:00:00,44.59305191040039,13.516754150390625,151.53684997558594,38.29537582397461,25.33086585998535
2014-11-04 05:00:00,44.1316032409668,13.469782829284668,151.09217834472656,38.223628997802734,25.294395446777344
2014-11-05 05:00:00,44.79081726074219,13.571533203125,150.7506561279297,38.664222717285156,25.469528198242188
2014-11-06 05:00:00,44.84940719604492,13.587188720703125,151.67189025878906,39.04702377319336,25.76874542236328
2014-11-07 05:00:00,45.02521514892578,13.587188720703125,151.4416046142578,38.88812255859375,26.0241756439209
2014-11-10 05:00:00,45.36214828491211,13.595013618469238,152.30714416503906,38.88090515136719,26.184728622436523
2014-11-11 05:00:00,44.951969146728516,13.555882453918457,152.3706512451172,38.7003288269043,26.119047164916992
2014-11-12 05:00:00,44.3586540222168,13.532403945922852,151.0206756591797,38.67143630981445,26.25040626525879
2014-11-13 05:00:00,44.116947174072266,13.477612495422363,151.06832885742188,38.56308364868164,26.155529022216797
2014-11-14 05:00:00,44.153560638427734,13.41500186920166,150.86187744140625,38.53418731689453,26.046070098876953
2014-11-17 05:00:00,44.22682189941406,13.375863075256348,150.82217407226562,38.59920120239258,25.980384826660156
2014-11-18 05:00:00,44.33668899536133,13.41500186920166,150.59188842773438,38.476417541503906,25.885513305664062
2014-11-19 05:00:00,44.38795852661133,13.352384567260742,150.23455810546875,38.54143524169922,25.892812728881836
2014-11-20 05:00:00,44.03636932373047,13.305429458618164,150.6792449951172,38.628108978271484,25.827131271362305
2014-11-21 05:00:00,44.27808380126953,13.399344444274902,150.55223083496094,38.866455078125,25.929302215576172
2014-11-24 05:00:00,44.651641845703125,13.446309089660645,150.93333435058594,39.075904846191406,25.994977951049805
2014-11-25 05:00:00,44.168212890625,13.383697509765625,149.97250366210938,38.91701889038086,25.761444091796875
2014-11-26 05:00:00,44.197505950927734,13.391517639160156,149.70248413085938,39.205936431884766,25.63008689880371
2014-11-28 05:00:00,44.065670013427734,13.336732864379883,150.09288024902344,39.35039138793945,25.67388153076172
2014-12-01 05:00:00,43.948463439941406,13.141066551208496,149.92555236816406,38.87368392944336,25.615495681762695
2014-12-02 05:00:00,44.73955154418945,13.422823905944824,151.51087951660156,39.162601470947266,26.104455947875977
2014-12-03 05:00:00,45.07646942138672,13.57197093963623,152.11627197265625,39.28538131713867,26.651792526245117
2014-12-04 05:00:00,44.95928955078125,13.509166717529297,152.91290283203125,39.36484909057617,26.84884262084961
2014-12-05 05:00:00,45.92615509033203,13.878107070922852,155.70114135742188,39.74764633178711,27.177236557006836
2014-12-08 05:00:00,45.90418243408203,13.862404823303223,156.63319396972656,39.55985641479492,27.731874465942383
2014-12-09 05:00:00,45.74303436279297,13.783910751342773,156.84829711914062,39.60319900512695,27.80484962463379
2014-12-10 05:00:00,44.446556091308594,13.642614364624023,152.95277404785156,39.19147872924805,27.28669548034668
2014-12-11 05:00:00,44.78349685668945,13.71325969696045,154.17955017089844,39.31427764892578,27.293996810913086
2014-12-12 05:00:00,43.97775650024414,13.446374893188477,150.41952514648438,38.78700256347656,26.454744338989258
2014-12-15 05:00:00,43.33319854736328,13.226584434509277,147.80653381347656,38.41863250732422,26.221214294433594
2014-12-16 05:00:00,42.798492431640625,13.124539375305176,146.030029296875,38.11527633666992,25.92200469970703
2014-12-17 05:00:00,43.779998779296875,13.548423767089844,147.4002685546875,38.85200500488281,26.8050479888916
2014-12-18 05:00:00,45.03255081176758,13.760359764099121,152.64207458496094,39.877655029296875,27.80484962463379
2014-12-19 05:00:00,45.36214828491211,13.831007957458496,153.97242736816406,39.32872009277344,28.104063034057617
2014-12-22 05:00:00,45.36947250366211,13.901649475097656,154.89657592773438,39.70431137084961,28.147859573364258
2014-12-23 05:00:00,45.7650032043457,14.07434368133545,155.74090576171875,40.06544876098633,28.425159454345703
2014-12-24 05:00:00,45.7650032043457,14.113594055175781,156.05160522460938,39.971561431884766,28.32300567626953
2014-12-26 05:00:00,45.816280364990234,14.113594055175781,155.70114135742188,39.92821502685547,28.257314682006836
2014-12-29 05:00:00,46.11659622192383,14.21563720703125,156.2906494140625,40.238807678222656,28.432456970214844
2014-12-30 05:00:00,46.255775451660156,14.231332778930664,155.90818786621094,40.02933883666992,28.4616641998291
2014-12-31 05:00:00,45.838260650634766,14.042946815490723,154.4105682373047,39.59596252441406,28.315704345703125
2015-01-02 05:00:00,46.06679916381836,14.05079460144043,154.87261962890625,39.50929260253906,28.250022888183594
2015-01-05 05:00:00,44.63665008544922,13.642614364624023,150.037109375,38.42585372924805,27.36697769165039
2015-01-06 05:00:00,43.4792594909668,13.234435081481934,147.00193786621094,37.624114990234375,26.578807830810547
2015-01-07 05:00:00,43.54560852050781,13.297233581542969,149.19265747070312,37.84803009033203,26.95829963684082
2015-01-08 05:00:00,44.51868438720703,13.57197093963623,151.5746307373047,38.68587875366211,27.359689712524414
2015-01-09 05:00:00,43.7446403503418,13.328631401062012,149.2484588623047,38.050254821777344,26.914525985717773
2015-01-12 05:00:00,43.368690490722656,13.093144416809082,147.43209838867188,37.59521484375,26.54232406616211
2015-01-13 05:00:00,43.37605285644531,12.912605285644531,147.32057189941406,37.45077896118164,26.294191360473633
2015-01-14 05:00:00,41.87956619262695,12.59076976776123,143.57640075683594,37.01738739013672,25.69576644897461
2015-01-15 05:00:00,40.53787612915039,11.931401252746582,142.1903076171875,36.634578704833984,25.236007690429688
2015-01-16 05:00:00,41.230838775634766,12.072693824768066,141.18653869628906,37.2990837097168,25.46224021911621
