,Gurobi_Optimized,Equal_Weight
2022-06-08 04:00:00,0.9938685482501087,0.9842182017470006
2022-06-09 04:00:00,0.9743993223237231,0.9604803886779618
2022-06-10 04:00:00,0.9608764416327158,0.9361105053054537
2022-06-13 04:00:00,0.9444646012428521,0.9114693776268756
2022-06-14 04:00:00,0.9343058981355048,0.9041857959664855
2022-06-15 04:00:00,0.9381857790697169,0.9122450046415354
2022-06-16 04:00:00,0.9296735163177404,0.8946807457602458
2022-06-17 04:00:00,0.920515653778827,0.8909947176828232
2022-06-21 04:00:00,0.9450135489239722,0.9133701101342803
2022-06-22 04:00:00,0.9513673068612425,0.9134797047419524
2022-06-23 04:00:00,0.9624787400027668,0.9217041506070023
2022-06-24 04:00:00,0.9798285559314845,0.9452889976626252
2022-06-27 04:00:00,0.9796219319554192,0.9424931330664927
2022-06-28 04:00:00,0.9636007513421723,0.9289025979514307
2022-06-29 04:00:00,0.9650799744122429,0.9314379679787389
2022-06-30 04:00:00,0.9624349001139243,0.9225600351442896
2022-07-01 04:00:00,0.9782632418810521,0.9380108038691761
2022-07-05 04:00:00,0.9703501863849657,0.9358534948365427
2022-07-07 04:00:00,0.9761731944832107,0.946208012333414
2022-07-08 04:00:00,0.9748791904139626,0.9447913925195741
2022-07-11 04:00:00,0.9735627589660221,0.9394838367729366
2022-07-12 04:00:00,0.9623722793986407,0.9317491541595694
2022-07-13 04:00:00,0.9627713039570105,0.9301066632905045
2022-07-14 04:00:00,0.9602940412147475,0.9266287225522815
2022-07-15 04:00:00,0.9725585637496201,0.9422869638755829
2022-07-18 04:00:00,0.9609391784956907,0.9339350017610275
2022-07-19 04:00:00,0.9645514182764335,0.9517179112388358
2022-07-20 04:00:00,0.961455421198854,0.9540133748344145
2022-07-21 04:00:00,0.9607464256729843,0.9572644465533443
2022-07-22 04:00:00,0.9627898052389956,0.9537667688506155
2022-07-25 04:00:00,0.9649722249509738,0.956694652248367
2022-07-26 04:00:00,0.972512675565099,0.9529119989021342
2022-07-27 04:00:00,0.9794057764565346,0.9697903220054893
2022-07-28 04:00:00,0.9907958234616587,0.9808924487545941
2022-07-29 04:00:00,0.9926194845366237,0.9863859487536099
2022-08-01 04:00:00,0.9914310110191565,0.9844547485479025
2022-08-02 04:00:00,0.9834642072941994,0.9729320325229355
2022-08-03 04:00:00,0.9895603828385333,0.9860435677474652
2022-08-04 04:00:00,0.9758492118414325,0.9799085131125956
2022-08-05 04:00:00,0.9736292267141228,0.9823324252677971
2022-08-09 04:00:00,0.9783168319979395,0.9845909727077563
2022-08-10 04:00:00,0.985383596033131,1.0004864085674885
2022-08-11 04:00:00,0.9794187120717761,1.0037989344189484
2022-08-12 04:00:00,0.9814471514743959,1.0153773926411014
2022-08-15 04:00:00,0.9874143613882495,1.0240465658151747
2022-08-16 04:00:00,0.9924020523172427,1.027654966567713
2022-08-17 04:00:00,0.9924621290916646,1.0247464350256312
2022-08-18 04:00:00,0.9933101612653902,1.0262812394997767
2022-08-19 04:00:00,0.9982631024925428,1.018610103557117
2022-08-22 04:00:00,0.989952252541125,1.0024218911425595
2022-08-23 04:00:00,0.9870484790932218,0.9995926798785094
2022-08-24 04:00:00,0.9871585991442394,1.0011587092940186
2022-08-25 04:00:00,0.994282175537887,1.0110773628823433
2022-08-26 04:00:00,0.9751268911975564,0.9838569920410772
2022-08-29 04:00:00,0.9722151260185596,0.9804829368653187
2022-08-30 04:00:00,0.9625118106994293,0.9698958645526221
2022-08-31 04:00:00,0.9574103981718305,0.9625997861869243
2022-09-01 04:00:00,0.9711390794792972,0.9682854210562648
2022-09-02 04:00:00,0.961932204895156,0.9588504930300261
2022-09-07 04:00:00,0.9703129291455103,0.9709592421527569
2022-09-08 04:00:00,0.9761975407074569,0.9743093555689267
2022-09-09 04:00:00,0.9810117916709604,0.9869122657825968
2022-09-12 04:00:00,0.9843710297797361,0.9969278295391987
2022-09-13 04:00:00,0.959065352033065,0.9622724728124101
2022-09-14 04:00:00,0.9728155424166137,0.9691815872555852
2022-09-15 04:00:00,0.965931813197806,0.9572360367312711
2022-09-16 04:00:00,0.9708639111737815,0.953074706301077
2022-09-19 04:00:00,0.9703897312517785,0.9575296925635174
2022-09-20 04:00:00,0.9633301348952144,0.9517834097568737
2022-09-21 04:00:00,0.9499373957877946,0.9343694242347523
2022-09-22 04:00:00,0.9524587259028862,0.9310171297302734
2022-09-23 04:00:00,0.9430316883438868,0.9164857307818653
2022-09-26 04:00:00,0.9345301473457875,0.9072661539762603
2022-09-27 04:00:00,0.9239198433878336,0.897228311347184
2022-09-28 04:00:00,0.9343033294402389,0.9087427477324156
2022-09-29 04:00:00,0.9241029861339886,0.8949867807247374
2022-09-30 04:00:00,0.9123236818495873,0.879111636702165
2022-10-03 04:00:00,0.9261650188126824,0.900951105771123
2022-10-04 04:00:00,0.9429720088609815,0.9236533513595135
2022-10-05 04:00:00,0.94613702578182,0.9254028996685613
2022-10-07 04:00:00,0.9365503825265784,0.9068912389300573
2022-10-10 04:00:00,0.9357232353005919,0.8999106498879365
2022-10-11 04:00:00,0.9428905666784916,0.8932652593867791
2022-10-12 04:00:00,0.9442619220866688,0.8958825881990602
2022-10-13 04:00:00,0.9681808123326521,0.9242556251973
2022-10-14 04:00:00,0.957103801861225,0.9109223170952591
2022-10-17 04:00:00,0.970559969742546,0.9316244835186579
2022-10-18 04:00:00,0.9737989716527279,0.9402189073649027
2022-10-19 04:00:00,0.9754204266454078,0.9404582259319039
2022-10-20 04:00:00,0.9740071659097008,0.937050478188836
2022-10-21 04:00:00,0.9938209972355557,0.9599796153943576
2022-10-24 04:00:00,1.0037716983250042,0.969027639051137
2022-10-25 04:00:00,1.0055856104192087,0.9796581417287668
2022-10-26 04:00:00,1.0129346523211802,0.9798503370095253
2022-10-27 04:00:00,1.0233065681022195,0.979583751380697
2022-10-28 04:00:00,1.0470725305327497,1.008232381136807
2022-10-31 04:00:00,1.0416620595829245,1.0014096403029777
2022-11-01 04:00:00,1.0404671725651033,0.9995304032118086
2022-11-02 04:00:00,1.0249005912673221,0.977152384221581
2022-11-03 04:00:00,1.029082436090149,0.9668156810604179
2022-11-04 04:00:00,1.0356820089635685,0.9785520762204758
2022-11-08 05:00:00,1.0403953124063843,0.9816589894366772
2022-11-09 05:00:00,1.0237092863937476,0.9517284185244287
2022-11-10 05:00:00,1.0356030484725973,0.9902791567689498
2022-11-11 05:00:00,1.0227529514384217,0.99782380723351
2022-11-14 05:00:00,1.0310487271321145,0.9949758778250727
2022-11-15 05:00:00,1.029910183462477,0.9972289917960769
2022-11-16 05:00:00,1.03530812030577,0.9971555109244582
2022-11-17 05:00:00,1.0394344433334382,0.9966930678146427
2022-11-18 05:00:00,1.0434122572095037,0.9999618709602199
2022-11-21 05:00:00,1.0496372572567143,1.0044699441181832
2022-11-22 05:00:00,1.0565448075508468,1.0140018154075983
2022-11-23 05:00:00,1.0567382423786071,1.020314482345352
2022-11-25 05:00:00,1.0585643842119767,1.02016008596653
2022-11-28 05:00:00,1.0516397118807943,1.0049816828561868
2022-11-29 05:00:00,1.0466436661969052,1.0001218077137044
2022-11-30 05:00:00,1.0599327409622201,1.0274325517674723
2022-12-01 05:00:00,1.0625069982571653,1.0272702648628478
2022-12-02 05:00:00,1.0630743455311256,1.0284772630568577
2022-12-05 05:00:00,1.0546674723892655,1.0113268101895103
2022-12-06 05:00:00,1.0428793336386715,0.9966835089488458
2022-12-07 05:00:00,1.044529472842073,0.9948384428926539
2022-12-08 05:00:00,1.0493282821188155,1.0023886131566886
2022-12-09 05:00:00,1.041607120794656,0.9979229361250201
2022-12-12 05:00:00,1.0572573846886433,1.015840602242783
2022-12-13 05:00:00,1.0604907236547947,1.0184269812710895
2022-12-14 05:00:00,1.0612760311426095,1.016053771660949
2022-12-15 05:00:00,1.0486800747950056,0.9931622676506884
2022-12-16 05:00:00,1.0362998878867096,0.983663090350871
2022-12-19 05:00:00,1.0358652015937273,0.9756425540669518
2022-12-20 05:00:00,1.039929009556736,0.9802771527090712
2022-12-21 05:00:00,1.0502035303848183,0.9905495342999298
2022-12-22 05:00:00,1.0423831326695754,0.9796891922877886
2022-12-23 05:00:00,1.0502116130019288,0.9865072361857256
2022-12-27 05:00:00,1.0520633198753635,0.9856707898268926
2022-12-28 05:00:00,1.0441889589667077,0.9740998833682853
2022-12-29 05:00:00,1.0496498251230768,0.9875722324633165
2022-12-30 05:00:00,1.0453941033046288,0.9859043194563835
2023-01-03 05:00:00,1.044762743137096,0.981818627903411
2023-01-04 05:00:00,1.0510482049117738,0.9870026420572509
2023-01-05 05:00:00,1.046853391853718,0.9805403266299112
2023-01-06 05:00:00,1.0627045177348575,1.0013387013646988
2023-01-09 05:00:00,1.0427289732889644,0.9958502161128161
2023-01-10 05:00:00,1.0443523557312073,1.000914633820348
2023-01-11 05:00:00,1.0445686211386407,1.0080245591495505
2023-01-12 05:00:00,1.0407708304957595,1.011869081377027
2023-01-13 05:00:00,1.041757376799835,1.0166098920182327
2023-01-17 05:00:00,1.0436125548526831,1.0181651663424118
2023-01-18 05:00:00,1.0214361832468686,0.9976941244374539
2023-01-19 05:00:00,1.018411227090471,0.9925619780656647
2023-01-20 05:00:00,1.024055350687931,1.0086366501779525
2023-01-23 05:00:00,1.022498391821087,1.0141108198893691
2023-01-24 05:00:00,1.024759121402918,1.0180818768000333
2023-01-25 05:00:00,1.0314048866956997,1.022045494697791
2023-01-26 05:00:00,1.0363532244877884,1.0325019288870911
2023-01-27 05:00:00,1.0290728399639055,1.0330683722972684
2023-01-30 05:00:00,1.006983914131201,1.0192924901796545
2023-01-31 05:00:00,1.0124840209269719,1.0282209983933126
2023-02-01 05:00:00,1.0147029698368524,1.0319577765100467
2023-02-02 05:00:00,1.0074848796365077,1.036616308278937
2023-02-03 05:00:00,1.0059813888028786,1.036353906091996
2023-02-07 05:00:00,1.009022374688609,1.0480521820392346
2023-02-08 05:00:00,1.0037000057907965,1.0405282359580441
2023-02-09 05:00:00,0.9948091821179994,1.0322899120994915
2023-02-10 05:00:00,1.004022321191758,1.0361158318311248
2023-02-13 05:00:00,1.0106531964821541,1.0473405137544538
2023-02-14 05:00:00,1.0056352522735947,1.0440635377294731
2023-02-15 05:00:00,0.9969857287115812,1.0441426172653414
2023-02-16 05:00:00,0.9910322767117591,1.0308194818320668
2023-02-17 05:00:00,1.0020397746155807,1.0306336150114435
2023-02-21 05:00:00,0.9922735058667117,1.0166093590114273
2023-02-22 05:00:00,0.9903604522745976,1.014283656963386
2023-02-23 05:00:00,0.9898599356866328,1.0173665527805564
2023-02-24 05:00:00,0.9809092541802027,1.0087739302386367
2023-02-27 05:00:00,0.9805499122515406,1.0112833708458286
2023-02-28 05:00:00,0.9719998416848451,1.0069000491025646
2023-03-01 05:00:00,0.9688076851874515,1.0007909714589804
2023-03-02 05:00:00,0.9749988577719169,1.0081804187810597
2023-03-03 05:00:00,0.9830743579555157,1.0228193848006033
2023-03-07 05:00:00,0.9715692897151891,1.0071084739697713
2023-03-08 05:00:00,0.9646629625590519,1.0041568882029523
2023-03-09 05:00:00,0.954109829426116,0.9874833569231815
2023-03-10 05:00:00,0.9538895281291895,0.9819881960789542
2023-03-13 04:00:00,0.959167171682013,0.9837342505012441
2023-03-14 04:00:00,0.9654383870290274,0.9965930941846077
2023-03-15 04:00:00,0.9619396751717438,0.9901623222699701
2023-03-16 04:00:00,0.9639403368155743,1.0017864863075694
2023-03-17 04:00:00,0.9542366488061943,0.9935030061751023
2023-03-20 04:00:00,0.9666737994387344,1.0023535374597285
2023-03-21 04:00:00,0.9714279717186546,1.0141302070053106
2023-03-22 04:00:00,0.9568926466712258,1.0018534967375479
2023-03-23 04:00:00,0.9566452384354738,1.0056237558559267
2023-03-24 04:00:00,0.9654851437716309,1.0089058586183985
2023-03-27 04:00:00,0.9726323352750994,1.0148444542129214
2023-03-28 04:00:00,0.9709544400959377,1.014232285734515
2023-03-29 04:00:00,0.9801166499105101,1.026310275409744
2023-03-30 04:00:00,0.9816224627394685,1.0303214919724903
2023-03-31 04:00:00,0.9890699976982564,1.0413473742116102
2023-04-03 04:00:00,1.0057891817201832,1.0524178457577553
2023-04-04 04:00:00,1.0101111509542808,1.0501674620714578
2023-04-05 04:00:00,1.0374573204108037,1.0568293652275982
2023-04-10 04:00:00,1.0340699925684111,1.0539882326663688
2023-04-11 04:00:00,1.0348171837936717,1.0524294294722774
2023-04-12 04:00:00,1.0347353769093075,1.0497476387371756
2023-04-13 04:00:00,1.0459270394677491,1.065974542941755
2023-04-14 04:00:00,1.0446644183987492,1.0713949396843239
2023-04-17 04:00:00,1.0439914474837475,1.072933519922253
2023-04-18 04:00:00,1.0338666666357106,1.0754661930216316
2023-04-19 04:00:00,1.0386378621897894,1.0743439065622546
2023-04-20 04:00:00,1.0416312279058635,1.0733339677489084
2023-04-21 04:00:00,1.0433666524198837,1.0773526914967735
2023-04-24 04:00:00,1.0492882905216308,1.0788565978530331
2023-04-25 04:00:00,1.050774234396735,1.0684770282251292
2023-04-26 04:00:00,1.039075987445226,1.0671026276754785
2023-04-27 04:00:00,1.0464947018464905,1.08393048396368
2023-04-28 04:00:00,1.0518186333313115,1.0940843755840848
2023-05-01 04:00:00,1.04963519721616,1.0929565666832481
2023-05-02 04:00:00,1.0489576857663616,1.0823291584360712
2023-05-03 04:00:00,1.037304530080683,1.0734517657235167
2023-05-04 04:00:00,1.0327742434248814,1.0646997497932629
2023-05-05 04:00:00,1.0392177067974384,1.084262013061194
2023-05-09 04:00:00,1.0373633279321697,1.0788962569648186
2023-05-10 04:00:00,1.0357613050316117,1.079320478556762
2023-05-11 04:00:00,1.0288160571394784,1.0668263847604968
2023-05-12 04:00:00,1.0319380808313994,1.0659700981096187
2023-05-15 04:00:00,1.0305560079412666,1.0674483661349814
2023-05-16 04:00:00,1.022678513046465,1.0595332927256405
2023-05-17 04:00:00,1.0242667232914886,1.0685905462090364
2023-05-18 04:00:00,1.0254964574051448,1.0724673780529104
2023-05-19 04:00:00,1.0299343174533666,1.071174532775141
2023-05-22 04:00:00,1.0126986719852804,1.0610975458042808
2023-05-23 04:00:00,1.0068219500985476,1.0500184425796952
2023-05-24 04:00:00,1.0065148752610227,1.0459446539484376
2023-05-25 04:00:00,1.0003578807605742,1.045357644912601
2023-05-26 04:00:00,1.0006974166024292,1.0502015810928513
2023-05-30 04:00:00,0.9958096643305496,1.0452899078599673
2023-05-31 04:00:00,0.9941135435543337,1.0408805648099826
2023-06-01 04:00:00,1.00224637544805,1.0521523353381705
2023-06-02 04:00:00,1.0170373121022047,1.06872070491848
2023-06-05 04:00:00,1.0143701008845916,1.0651199821529806
2023-06-07 04:00:00,1.0095179236531557,1.0627756159634576
2023-06-08 04:00:00,1.0205782749078467,1.0677962971265056
2023-06-09 04:00:00,1.0221940503667561,1.0679790244614031
2023-06-12 04:00:00,1.0252661056600076,1.072275404385606
2023-06-13 04:00:00,1.02618520746548,1.0738089075236041
2023-06-14 04:00:00,1.0268115931100548,1.0741307272126734
2023-06-15 04:00:00,1.0417190494503856,1.0885625200880986
2023-06-16 04:00:00,1.0434888957252157,1.0872091112536852
2023-06-20 04:00:00,1.0378985019479023,1.0777917345950794
2023-06-21 04:00:00,1.0421086555074135,1.0774450692748319
2023-06-22 04:00:00,1.0417791001656436,1.0807066631079194
2023-06-23 04:00:00,1.031513483226931,1.0740454743495462
2023-06-26 04:00:00,1.0290811660076664,1.071271399489124
2023-06-27 04:00:00,1.0358475636997733,1.077418030724512
2023-06-28 04:00:00,1.0375488042510972,1.0778496026023419
2023-06-29 04:00:00,1.0452134051616644,1.086466636278588
2023-06-30 04:00:00,1.058033916094926,1.0991801152635767
2023-07-03 04:00:00,1.0486707330526908,1.098781171572806
2023-07-05 04:00:00,1.0521078737004728,1.0977484102042256
2023-07-07 04:00:00,1.046382366100132,1.0892805860993973
2023-07-10 04:00:00,1.0528156885475153,1.089000788003498
2023-07-11 04:00:00,1.0572062308810903,1.0940570212200158
2023-07-12 04:00:00,1.0620756281519363,1.1003378052332842
2023-07-13 04:00:00,1.0597176728376558,1.1033507139360197
2023-07-14 04:00:00,1.0541016964502898,1.1012638199951303
2023-07-17 04:00:00,1.058946514792091,1.1014448876507903
2023-07-18 04:00:00,1.0581004053433702,1.1038746553153962
2023-07-19 04:00:00,1.0606859747340398,1.1087872042497384
2023-07-20 04:00:00,1.0693803548968508,1.116651372186621
2023-07-21 04:00:00,1.065323350430372,1.1181858477989979
2023-07-24 04:00:00,1.0705822128376046,1.1238667880194508
2023-07-25 04:00:00,1.065086692848579,1.1230246495829845
2023-07-26 04:00:00,1.0622517586783695,1.1204487642297778
2023-07-27 04:00:00,1.0667845781222574,1.1141137026058632
2023-07-28 04:00:00,1.065611348374022,1.1224170063587433
2023-07-31 04:00:00,1.070160870770998,1.1247144199828452
2023-08-01 04:00:00,1.0638419828560728,1.1240849438142508
2023-08-02 04:00:00,1.0544448851998194,1.1129357641065436
2023-08-03 04:00:00,1.0603925200420232,1.1147006020005048
2023-08-04 04:00:00,1.0476710487606617,1.1054900471546638
2023-08-08 04:00:00,1.0461394449367873,1.1042751306750473
2023-08-09 04:00:00,1.0453112980286905,1.101331079653191
2023-08-10 04:00:00,1.0426663484995142,1.1059853531034547
2023-08-11 04:00:00,1.0501759333689111,1.1069357105783793
2023-08-14 04:00:00,1.0481812532765054,1.108816409413049
2023-08-15 04:00:00,1.0396828457937286,1.0955988265434848
2023-08-16 04:00:00,1.0305934124537734,1.0887901999186287
2023-08-17 04:00:00,1.0289446740489383,1.084696652168677
2023-08-18 04:00:00,1.0295712213909816,1.0870918910914202
2023-08-21 04:00:00,1.0179048717220933,1.0839621947236557
2023-08-22 04:00:00,1.013993967442983,1.0811692324639395
2023-08-23 04:00:00,1.0153091757918515,1.086694010421685
2023-08-24 04:00:00,1.0142710108421655,1.0748389353938144
2023-08-25 04:00:00,1.0241085635866474,1.085144448069621
2023-08-28 04:00:00,1.022047503627983,1.0880925803693169
2023-08-29 04:00:00,1.0236722211228568,1.094500430320975
2023-08-30 04:00:00,1.0247690589757714,1.0975231422615737
2023-08-31 04:00:00,1.0197553550864846,1.0923012574420863
2023-09-01 04:00:00,1.0209696658024237,1.0928765014013906
2023-09-05 04:00:00,1.0153100491132225,1.0886988875932586
2023-09-07 04:00:00,1.0147096468590455,1.0856999167218746
2023-09-08 04:00:00,1.0178091725084846,1.090845598298535
2023-09-11 04:00:00,1.0221592510607815,1.0970658883878968
2023-09-12 04:00:00,1.0219145926439592,1.0973807428629632
2023-09-13 04:00:00,1.025323774426194,1.0982616865648076
2023-09-14 04:00:00,1.0316362060103663,1.1058039964751816
2023-09-15 04:00:00,1.0217815175214677,1.0958002301635892
2023-09-18 04:00:00,1.0266128452084027,1.1008808136860868
2023-09-19 04:00:00,1.0241837791283654,1.095942040290807
2023-09-20 04:00:00,1.0166621808821885,1.0903655826961707
2023-09-21 04:00:00,1.0050673643331187,1.078630357693341
2023-09-22 04:00:00,0.9995308435169744,1.0741606334507812
2023-09-25 04:00:00,0.9990579388953625,1.0728717287388128
2023-09-26 04:00:00,0.988405137469118,1.0611242030863464
2023-09-27 04:00:00,0.989981956180934,1.058822544272699
2023-09-28 04:00:00,0.993318135563703,1.0608892842853481
2023-09-29 04:00:00,0.9856449505960284,1.0572151585859841
2023-10-02 04:00:00,0.9836809762752482,1.0554119482541118
2023-10-03 04:00:00,0.9760765069632642,1.0452339247221498
2023-10-04 04:00:00,0.9786889126258834,1.0465416374190393
2023-10-05 04:00:00,0.9752673552575354,1.0415122749441903
2023-10-09 04:00:00,0.97670707134804,1.0488296034476856
2023-10-10 04:00:00,0.9828727834950071,1.0534140011827893
2023-10-11 04:00:00,0.9756073944203522,1.0479205974390855
2023-10-12 04:00:00,0.9743263263154893,1.0442656701933295
2023-10-13 04:00:00,0.9834637780024869,1.0498079229510562
2023-10-16 04:00:00,0.9904242251671077,1.057244627638054
2023-10-17 04:00:00,0.9923298795841013,1.0593344285356479
2023-10-18 04:00:00,0.9995602718330681,1.057216849534842
2023-10-19 04:00:00,0.9955420710177689,1.0542558791936558
2023-10-20 04:00:00,0.9901843062825576,1.047409752559281
2023-10-23 04:00:00,0.98438611088976,1.0417709879758508
2023-10-24 04:00:00,0.9917889866450826,1.047418299843357
2023-10-25 04:00:00,0.9967430237757834,1.0492607763639006
2023-10-26 04:00:00,0.9863983600568941,1.0346663689089832
2023-10-27 04:00:00,0.9708983083994093,1.0237015390964426
2023-10-30 04:00:00,0.9847951014750994,1.0382674223519253
2023-10-31 04:00:00,0.9914282519478583,1.0449825239241515
2023-11-01 04:00:00,0.994072698268807,1.0497659627092737
2023-11-02 04:00:00,1.0101380169045056,1.0684151279365017
2023-11-03 04:00:00,1.0095385661093792,1.0711331836859515
2023-11-07 05:00:00,1.0092575951360518,1.072926970663238
2023-11-08 05:00:00,1.0072136811316323,1.0718561235233752
2023-11-09 05:00:00,1.0029954689412408,1.0740715329051393
2023-11-10 05:00:00,1.012192495104479,1.081901578138471
2023-11-13 05:00:00,1.0146730266757193,1.0839320365265523
2023-11-14 05:00:00,1.0194506149406084,1.092944024517971
2023-11-15 05:00:00,1.0191282042592553,1.0976764085141009
2023-11-16 05:00:00,1.0297574653002746,1.1056552988795376
2023-11-17 05:00:00,1.0257443164524056,1.1060661617527683
2023-11-20 05:00:00,1.029905771106757,1.11240870825301
2023-11-21 05:00:00,1.030021580839919,1.1129064497637282
2023-11-22 05:00:00,1.0363073796487117,1.1180491228503167
2023-11-24 05:00:00,1.0394198196959439,1.121357601659019
2023-11-27 05:00:00,1.0375090783391347,1.1180934358742363
